"date"	"value"
2005-07-01	113.835306
2005-08-01	83.188618
2005-09-01	57.159127
2005-10-01	25.161864
2005-11-01	10.711454
2005-12-01	6.38367
2006-01-01	9.740444
2006-02-01	15.724243
2006-03-01	32.71767
2006-04-01	56.539667
2006-05-01	99.193479
2006-06-01	116.220181
2006-07-01	120.468707
2006-08-01	82.909089
2006-09-01	63.931023
2006-10-01	31.18698
2006-11-01	8.689974
2006-12-01	8.730679
2007-01-01	7.748794
2007-02-01	14.208349
2007-03-01	34.540171
2007-04-01	72.077097
2007-05-01	97.759069
2007-06-01	119.24308
2007-07-01	126.115573
2007-08-01	86.709819
2007-09-01	54.492633
2007-10-01	28.551394
2007-11-01	11.079534
2007-12-01	8.70461
2008-01-01	9.482091
2008-02-01	18.270012
2008-03-01	34.309093
2008-04-01	56.534725
2008-05-01	100.450002
2008-06-01	110.580715
2008-07-01	121.920097
2008-08-01	93.918726
2008-09-01	46.481612
2008-10-01	28.286682
2008-11-01	11.514925
2008-12-01	7.828811
2009-01-01	9.407791
2009-02-01	16.54181
2009-03-01	34.719847
2009-04-01	57.309419
2009-05-01	107.11147
2009-06-01	106.074396
2009-07-01	133.09226
2009-08-01	95.198271
2009-09-01	50.707288
2009-10-01	25.760437
2009-11-01	8.186001
2009-12-01	6.554839
2010-01-01	8.86204
2010-02-01	14.543159
2010-03-01	36.511073
2010-04-01	60.608614
2010-05-01	85.565268
2010-06-01	111.492065
2010-07-01	128.019596
2010-08-01	97.550158
2010-09-01	51.717625
2010-10-01	25.898324
2010-11-01	7.47541
2010-12-01	7.636948
2011-01-01	8.548336
2011-02-01	17.604408
2011-03-01	39.211917
2011-04-01	69.377374
2011-05-01	101.511934
2011-06-01	118.661539
2011-07-01	110.335865
2011-08-01	83.782616
2011-09-01	38.649093
2011-10-01	26.784768
2011-11-01	10.644431
2011-12-01	6.399456
2012-01-01	10.34584
2012-02-01	16.917845
2012-03-01	47.281421
2012-04-01	54.573531
2012-05-01	94.88718
2012-06-01	135.14326
2012-07-01	109.820892
2012-08-01	48.335966
2012-09-01	62.043423
2012-10-01	27.221526
2012-11-01	10.218724
2012-12-01	7.420358
2013-01-01	8.284168
2013-02-01	15.59988
2013-03-01	30.034581
2013-04-01	66.484738
2013-05-01	85.519448
2013-06-01	111.562845
2013-07-01	129.65519
2013-08-01	96.235249
2013-09-01	54.062656
2013-10-01	27.974116
2013-11-01	10.396544
2013-12-01	7.429033
2014-01-01	7.408199
2014-02-01	15.181693
2014-03-01	37.566132
2014-04-01	57.36421
2014-05-01	89.633824
2014-06-01	113.165223
2014-07-01	109.394441
2014-08-01	98.74173
2014-09-01	47.276005
2014-10-01	29.10633
2014-11-01	10.835721
2014-12-01	7.311665
2015-01-01	9.34894
2015-02-01	14.842987
2015-03-01	36.729402
2015-04-01	63.645737
2015-05-01	98.726724
2015-06-01	125.065158
2015-07-01	118.761655
2015-08-01	81.817868
2015-09-01	59.019813
2015-10-01	25.08566
2015-11-01	10.043859
2015-12-01	5.811016
2016-01-01	8.671249
2016-02-01	15.781461
2016-03-01	33.676456
2016-04-01	64.958512
2016-05-01	87.884551
2016-06-01	112.464279
2016-07-01	127.611198
2016-08-01	103.908356
2016-09-01	60.182305
2016-10-01	27.646912
2016-11-01	11.203957
2016-12-01	10.203006
2017-01-01	10.005941
2017-02-01	16.653548
2017-03-01	43.271724
2017-04-01	60.688621
2017-05-01	101.987873
2017-06-01	130.110339
2017-07-01	111.314914
2017-08-01	65.138817
2017-09-01	50.668217
2017-10-01	26.788569
2017-11-01	9.862234
2017-12-01	8.069702
2018-01-01	7.099561
2018-02-01	14.096157
2018-03-01	30.569913
2018-04-01	73.544407
2018-05-01	98.325915
2018-06-01	110.330603
2018-07-01	128.458611
2018-08-01	92.110781
2018-09-01	62.380897
2018-10-01	32.800494
2018-11-01	12.256392
2018-12-01	7.752905
2019-01-01	10.166517
2019-02-01	18.660055
2019-03-01	45.472759
2019-04-01	60.807123
2019-05-01	74.647735
2019-06-01	131.907984
2019-07-01	128.088291
2019-08-01	99.76323
2019-09-01	58.713267
2019-10-01	29.709499
2019-11-01	10.113209
2019-12-01	9.047216
2020-01-01	9.556745
2020-02-01	18.052658
2020-03-01	39.784999
2020-04-01	72.590225
2020-05-01	99.298073
2020-06-01	109.83011
2020-07-01	117.276047
2020-08-01	92.576661
2020-09-01	61.906525
2020-10-01	25.717569
2020-11-01	10.508936
2020-12-01	5.649248
2021-01-01	7.292855
2021-02-01	17.19203
2021-03-01	39.631561
2021-04-01	57.26418
2021-05-01	102.08099
2021-06-01	135.34789
2021-07-01	123.239353
2021-08-01	82.07307
2021-09-01	52.708552
2021-10-01	26.126783
2021-11-01	10.197913
2021-12-01	7.872172
