campaign;DRN;WP4;dem;nep;co2
5;France;3642;0.001638112;-0.475523782;5230.506389
5;France;3643;0.001660739;-0.517170245;2589.982577
5;France;3644;0.001594404;-0.570671906;236.9593814
5;France;3645;0.00162231;-0.571053881;1636.249165
5;France;3646;0.001558521;-0.530050153;1989.080271
5;France;3647;0.001868477;-0.516029999;756.5181766
5;France;3648;0.001694856;-0.609002192;450.6083451
5;France;3649;0.001907171;-0.491216725;1531.595199
5;France;3650;0.001786059;-0.515374863;5574.866065
5;France;3651;0.001680249;-0.462662371;3362.561218
5;France;3652;0.001916051;-0.484949639;457.9917061
5;France;3653;0.001948755;-0.54387393;5103.319407
5;France;3654;0.001562939;-0.560275792;3656.481903
5;France;3655;0.001892215;-0.527062111;4616.0954
5;France;3656;0.001585542;-0.511143573;949.046371
5;France;3657;0.001835374;-0.569189479;2820.233011
5;France;3658;0.002039652;-0.429644371;5704.20723
5;France;3659;0.001878952;-0.46544354;1969.394336
5;France;3660;0.001849776;-0.505924534;1325.56857
5;France;3661;0.002016636;-0.51406442;543.4034704
5;France;3662;0.002017264;-0.500445413;223.0230627
5;France;3663;0.002245048;-0.381333661;13644.73491
5;France;3664;0.001866473;-0.418604366;14104.90265
5;France;3665;0.001592483;-0.494393486;8754.46146
5;France;3666;0.001594239;-0.558758649;3881.17544
5;France;3667;0.001793933;-0.58251622;2026.171164
5;France;3668;0.001531407;-0.591420823;434.4802584
5;France;3669;0.001756874;-0.556527119;1521.665395
5;France;3670;0.001734573;-0.530386777;3234.856135
5;France;3671;0.001767285;-0.589431621;1301.293506
5;France;3672;0.001605422;-0.612767893;3800.379071
5;France;3673;0.001843064;-0.48420528;365.5678752
5;France;3674;0.001570669;-0.474131458;5732.227849
5;France;3675;0.001599041;-0.488935565;1809.639498
5;France;3676;0.001847685;-0.414322154;454.9384507
5;France;3677;0.001547771;-0.526163401;3465.959286
5;France;3678;0.001750647;-0.55115423;1670.02461
5;France;3679;0.001747667;-0.505684216;790.4312403
5;France;3680;0.001788065;-0.565442527;490.2633491
5;France;3681;0.001688903;-0.536444131;1128.369717
5;France;3682;0.001666525;-0.585360508;1144.852283
5;France;3683;0.001944145;-0.483305436;792.8517443
5;France;3684;0.001899787;-0.550179117;530.072394
5;France;3685;0.001613992;-0.529914453;3877.512494
5;France;3686;0.001712137;-0.553134072;1649.849082
5;France;3687;0.001935744;-0.476809767;3628.714971
5;France;3688;0.001795668;-0.574760718;719.7343432
5;France;3689;0.001690347;-0.562911165;757.9240475
5;France;3690;0.001765137;-0.521167547;331.3345946
5;France;3691;0.001755218;-0.552641795;600.0223863
5;France;3692;0.00168422;-0.445371147;1115.670566
5;France;3693;0.001624899;-0.471102811;4063.347805
5;France;3694;0.00163275;-0.548124869;2224.293183
5;France;3695;0.001900594;-0.492337806;509.0687728
5;France;3696;0.00160038;-0.488565237;1318.532488
5;France;3697;0.002393398;-0.288298109;1986.206733
5;France;3698;0.002362181;-0.299619304;2464.843984
5;France;3699;0.001871211;-0.56516179;2542.349524
5;France;3700;0.001838246;-0.475990112;1698.925682
5;France;3701;0.002206375;-0.474998206;698.721153
5;France;3702;0.002367627;-0.438961355;2501.853738
5;France;3703;0.00215444;-0.467093722;2024.513334
5;France;3704;0.002028399;-0.517723037;626.9786584
5;France;3705;0.002091649;-0.393881064;3021.222501
5;France;3706;0.001772451;-0.48663754;2719.725809
5;France;3707;0.002221201;-0.372300387;1630.506789
5;France;3708;0.002348613;-0.600556359;498.6460091
5;France;3709;0.002738062;-0.575528007;5236.609497
5;France;3710;0.002568203;-0.766664959;7469.088143
5;France;3711;0.002563475;-0.786701392;6411.97985
5;France;3712;0.002638306;-0.627629374;7667.888678
5;France;3713;0.002810537;-0.689473869;208.5898976
5;France;3714;0.002820825;-0.516822917;10883.77972
5;France;3715;0.001938422;-0.497684596;2864.962451
5;France;3716;0.00257018;-0.580260142;3113.961971
5;France;3717;0.002637978;-0.670646773;3203.098622
5;France;3718;0.002718089;-0.569800657;529.8833124
5;France;3719;0.002730347;-0.640367881;3267.456924
5;France;3720;0.002032199;-0.620201839;495.6773199
5;France;3721;0.001696904;-0.57156787;1626.782618
5;France;3722;0.001702846;-0.552660732;1617.471686
5;France;3723;0.002372571;-0.509899198;854.9593211
5;France;3724;0.002768644;-0.675002873;482.9335778
5;France;3725;0.002444154;-0.490863322;1020.268147
5;France;3727;0.002837426;-0.301729298;1390.489072
5;France;3728;0.002508784;-0.316397549;913.7766098
5;France;3729;0.002380327;-0.486265443;849.8386054
5;France;3730;0.002882199;-0.423909077;2374.859546
5;France;3731;0.00220029;-0.240953836;3413.866728
5;France;3733;0.002877344;-0.567179001;1424.053377
5;France;3734;0.002782491;-0.514718579;2708.460612
5;France;3735;0.002935596;-0.577250138;1124.860745
5;France;3736;0.00290012;-0.682739651;5635.382832
5;France;3737;0.002624944;-0.443614629;22957.74685
5;France;3738;0.002133238;-0.358854243;20066.16696
5;France;3739;0.002271915;-0.479207481;18721.17331
5;France;3740;0.00223344;-0.260698777;5839.680139
5;France;3741;0.002300471;-0.177714844;3824.940757
5;France;3742;0.002378524;-0.354054689;8282.47035
5;France;3743;0.002073006;-0.346406519;1769.005377
5;France;3744;0.002129037;-0.284810276;7234.838166
5;France;3745;0.002128414;-0.287933674;4647.324472
5;France;3746;0.002014286;-0.375770367;1260.976399
5;France;3747;0.001756533;-0.418483572;4042.494625
5;France;3748;0.002437567;-0.353704109;1997.155183
5;France;3749;0.002321462;-0.466731016;4686.235006
5;France;3750;0.002341728;-0.522756346;4039.378984
5;France;3751;0.002345466;-0.235446677;2136.340658
5;France;3752;0.002319634;-0.404101256;3747.114879
5;France;3753;0.002294063;-0.343699489;7754.638999
5;France;3754;0.00220687;-0.549556331;7149.699559
5;France;3755;0.00204878;-0.489932027;2221.39549
5;France;3756;0.00153042;-0.535232949;5762.378672
5;France;3757;0.001704926;-0.529368911;4432.440444
5;France;3758;0.001783786;-0.574313705;698.3611284
5;France;3759;0.001781276;-0.512918894;858.1722016
5;France;3760;0.001897231;-0.540584544;1536.046816
5;France;3761;0.002271659;-0.335687677;1275.89489
5;France;3762;0.002908988;-0.490183426;1982.622693
5;France;3763;0.002866162;-0.929523246;7529.680313
5;France;3764;0.002823957;-0.725267871;19586.7477
5;France;3765;0.001959208;-0.567513755;4047.745218
5;France;3766;0.002092751;-0.473394025;3342.598683
5;France;3767;0.002526951;-0.43935667;1929.085427
5;France;3768;0.00235545;-0.307992003;2959.463414
5;France;3769;0.002430054;-0.423797648;784.4064079
5;France;3770;0.002914961;-0.579832651;1756.160335
5;France;3771;0.002920243;-0.394663292;1579.472232
5;France;3772;0.002433037;-0.437002469;5280.160723
5;France;3773;0.002333962;-0.426474118;5032.544318
5;France;3775;0.00287745;-0.631577231;3126.454132
5;France;3776;0.002740915;-0.714525002;28423.3739
5;France;3777;0.002780122;-0.511792603;42990.81288
5;France;3778;0.002752334;-0.371751548;23393.96382
5;France;3779;0.002324094;-0.501205078;28008.0805
5;France;3780;0.002393952;-0.524964888;1602.384279
5;France;3781;0.002368406;-0.547200607;3119.061913
5;France;3782;0.002442734;-0.463769411;6538.489847
5;France;3783;0.002319754;-0.249394294;17181.94753
5;France;3784;0.002438737;-0.015723955;11865.98218
5;France;3785;0.002327066;-0.386486852;2589.026674
5;France;3786;0.001763351;-0.375645721;5449.528133
5;France;3787;0.001675996;-0.465937711;2054.820308
5;France;3788;0.001883845;-0.38616618;978.2358152
5;France;3789;0.001997098;-0.470459109;2783.158184
5;France;3790;0.001813403;-0.334017368;1738.639255
5;France;3791;0.002380454;-0.529671695;3296.466508
5;France;3792;0.002286252;-0.332685934;6135.031923
5;France;3793;0.001740642;-0.280407245;2937.244065
5;France;3794;0.001986669;-0.424791386;3179.261813
5;France;3795;0.002604742;-0.585977441;2514.973045
5;France;3796;0.002716985;-0.616507237;1124.270869
5;France;3797;0.002848623;-0.535114679;5604.239567
5;France;3798;0.002144275;-0.245423535;9673.820177
5;France;3799;0.002491602;-0.332156604;4276.733165
5;France;3800;0.002150435;-0.645806644;1946.754767
5;France;3801;0.002192353;-0.559335896;3317.265678
5;France;3802;0.002401637;-0.525737629;630.2673645
5;France;3803;0.003062093;-0.699904443;1682.654792
5;France;3804;0.002027542;-0.47268035;655.8982118
5;France;3805;0.002052627;-0.516331371;943.4585727
5;France;3806;0.003006488;-0.899718477;2934.929278
5;France;3807;0.00291017;-0.891339063;9319.75875
5;France;3808;0.002709317;-0.528126256;15126.64728
5;France;3809;0.002400268;-0.359450846;5006.992079
5;France;3810;0.002377984;-0.493734684;5817.202855
5;France;3811;0.002009624;-0.446524288;3570.744958
5;France;3812;0.002036484;-0.33318062;329.0416977
5;France;3813;0.002347523;-0.361676287;608.0974056
5;France;3814;0.002327415;-0.486791692;1031.473988
5;France;3815;0.002892833;-0.69832277;724.3738979
5;France;3816;0.002039634;-0.515483226;3511.853224
5;France;3817;0.002039671;-0.864087379;732.7943015
5;France;3818;0.002710103;-0.673418689;1679.794558
5;France;3819;0.002617376;-0.976183023;11328.21613
5;France;3820;0.002670211;-0.382283555;6459.718635
5;France;3821;0.002709499;-0.830804028;1518.659594
5;France;3822;0.002676115;-0.996149257;1973.376751
5;France;3823;0.002430638;-2.565042294;30457.77291
5;France;3824;0.002663356;-1.549209408;26164.81093
5;France;3825;0.002753784;-0.946982779;15478.65819
5;France;3826;0.002752427;-0.864008136;14028.68643
5;France;3827;0.002847083;-0.636360593;13271.11807
5;France;3828;0.002316501;-0.541632496;8919.959998
5;France;3829;0.002075801;-0.307256432;5274.516709
5;France;3830;0.002252517;-0.389057721;4235.967186
5;France;3831;0.002077665;-0.499515482;1336.71389
5;France;3832;0.002328566;-0.549041987;1008.402776
5;France;3833;0.002013673;-1.089450503;2081.942155
5;France;3834;0.00275112;-0.776107054;715.0538842
5;France;3835;0.002261099;-1.224104722;2053.978089
5;France;3836;0.002744587;-1.19590302;4899.453177
5;France;3837;0.00272773;-1.222840065;3994.274945
5;France;3838;0.002204077;-1.799919269;7201.276624
5;France;3839;0.002171162;-1.89594077;8749.522853
5;France;3840;0.002172632;-1.83943161;8815.04209
5;France;3841;0.002204368;-1.801765172;7126.917344
5;France;3842;0.002251352;-2.06515012;13800.57454
5;France;3843;0.002332245;-1.887404593;10755.56051
5;France;3844;0.002355782;-2.488763839;9044.73133
5;France;3845;0.001948165;-3.958873885;7365.96163
5;France;3846;0.001943801;-3.30309529;8191.559892
5;France;3847;0.002396368;-1.793701036;10770.56964
5;France;3848;0.002627502;-1.414146673;12189.64214
5;France;3849;0.002743028;-1.347838161;9607.15552
5;France;3850;0.002692856;-0.926782617;7572.565568
5;France;3851;0.002376779;-0.408224635;4414.222069
5;France;3852;0.00234194;-0.397216389;704.8121347
5;France;3853;0.002166671;-1.165295646;2036.161713
5;France;3854;0.002654803;-1.083307913;2841.471338
5;France;3855;0.002196782;-1.513438627;6286.009889
5;France;3856;0.002762617;-1.060099735;3385.730907
5;France;3857;0.00205603;-1.043788449;2609.751127
5;France;3858;0.002061521;-1.585283024;3917.070468
5;France;3859;0.002158712;-1.678216316;3366.852524
5;France;3860;0.002048362;-1.289388291;3409.360112
5;France;3861;0.00268351;-0.931002577;3510.541597
5;France;3862;0.002760777;-0.959782419;2910.133757
5;France;3863;0.002605149;-0.918157489;571.8022008
5;France;3864;0.002649565;-1.138053156;3039.045655
5;France;3865;0.002722343;-1.053398667;1389.868466
5;France;3866;0.002192509;-1.048522733;1792.121831
5;France;3867;0.002688827;-1.155535045;933.4117904
5;France;3868;0.002088487;-1.179723114;3775.753105
5;France;3869;0.002126811;-1.787945595;4717.720339
5;France;3870;0.002260405;-1.578782677;8057.160414
5;France;3871;0.002260254;-1.097891401;8389.631153
5;France;3872;0.00228122;-1.571190313;5025.614168
5;France;3873;0.002283473;-1.477649204;3733.082412
5;France;3874;0.002626819;-1.162995827;5842.433375
5;France;3875;0.002562029;-1.155150278;4323.20091
5;France;3876;0.002722326;-1.171687007;4730.019302
5;France;3877;0.002659947;-1.198241888;3652.501868
5;France;3878;0.002183313;-1.115205815;1464.410245
5;France;3879;0.002147834;-1.199787939;878.0420669
5;France;3880;0.002919815;-1.509211204;4044.799368
5;France;3947;0.002178812;-0.523312807;81.9576774
6;France;3507;0.002351371;-0.108546815;14605.71357
6;France;3508;0.002230825;-0.125581359;34216.86465
6;France;3509;0.002229828;-0.196001341;33076.37864
6;France;3510;0.0022313;-0.29454114;38319.44088
6;France;3511;0.002233984;-0.338940508;42795.2229
6;France;3512;0.002233972;-0.278016748;40395.40675
6;France;3513;0.002254085;0.094363353;43650.11645
6;France;3514;0.002280085;0.556020176;29685.58745
6;France;3515;0.002624108;0.770639863;9670.883885
6;France;3516;0.002708083;0.881734833;49719.9032
6;France;3517;0.002793462;0.488341531;44252.79905
6;France;3518;0.002856555;0.873788997;34784.91627
6;France;3519;0.002874921;1.055654647;19118.43641
6;France;3520;0.003042015;0.381366452;527.3544882
6;France;3521;0.002961623;1.959293741;42568.30689
6;France;3522;0.002995132;1.686554914;34856.5701
6;France;3523;0.002993469;1.105172449;1169.331871
6;France;3524;0.002993197;1.31356524;13191.17527
6;France;3525;0.003014866;1.239837115;27836.43674
6;France;3526;0.002979508;1.423477074;10494.70894
6;France;3527;0.003008032;1.023967825;48073.03663
6;France;3528;0.003021969;0.851234906;8869.398544
6;France;3529;0.002940943;0.782243513;14086.18453
6;France;3530;0.00291599;0.953341197;4882.096043
6;France;3531;0.002923736;0.910077843;2198.422243
6;France;3532;0.002929556;1.081830281;43237.73334
6;France;3533;0.002902769;0.97113799;7255.262985
6;France;3534;0.002918168;0.982510198;26726.21852
6;France;3535;0.002893381;0.699958461;9731.685566
6;France;3536;0.002924715;0.435295651;20071.17053
6;France;3537;0.002592469;0.435699056;19984.20985
6;France;3538;0.002519417;0.391779472;20869.48213
6;France;3539;0.002624044;0.361801506;20896.13003
6;France;3540;0.002517932;0.399382093;4256.71651
6;France;3541;0.002607636;0.30208948;28020.27395
6;France;3542;0.002616196;0.297840193;7869.695052
6;France;3543;0.002245211;-0.113052849;9592.633239
6;France;3544;0.002249505;-0.086362167;19681.94962
6;France;3545;0.001694284;-0.30706588;1418.378498
6;France;3546;0.002245913;-0.373588464;17875.94681
6;France;3547;0.00162221;-0.373039648;842.119357
6;France;3548;0.001632021;-0.370649538;1679.729694
6;France;3549;0.001632036;-0.379706695;2052.136369
6;France;3550;0.00191427;-0.374919756;2951.604185
6;France;3551;0.001595525;-0.331019147;4527.68916
6;France;3552;0.001591452;-0.323521256;6172.662182
6;France;3553;0.001558869;-0.370013335;1192.175575
6;France;3554;0.001587975;-0.393564398;4353.577382
6;France;3555;0.001876772;-0.443698807;2883.117105
6;France;3556;0.002329682;-0.415189809;2463.545508
6;France;3557;0.002108473;-0.411683688;1023.613047
6;France;3558;0.002070714;-0.376953042;3925.287605
6;France;3559;0.001988408;-0.371636335;8023.078472
6;France;3560;0.002121446;-0.38256091;3693.492477
6;France;3561;0.002286515;-0.395589628;4384.249662
6;France;3562;0.002293985;-0.446720172;7244.01838
6;France;3563;0.002287028;-0.498992504;1907.93121
6;France;3564;0.002287885;-0.427202033;4650.825763
6;France;3565;0.002315857;-0.424617281;12760.14158
6;France;3566;0.002394438;-0.310140039;4384.204164
6;France;3567;0.002168399;-0.298088549;9960.557463
6;France;3568;0.002209773;-0.305923352;8126.844971
6;France;3569;0.002195644;-0.314919472;5467.363877
6;France;3570;0.001573863;-0.446831754;282.2589047
6;France;3571;0.001500883;-0.380713409;761.3058
6;France;3572;0.002215795;-0.390487005;978.6102561
6;France;3573;0.001982466;-0.38947537;1157.486388
6;France;3574;0.001859264;-0.284153234;9158.981335
6;France;3575;0.002175081;-0.377062761;1194.406866
6;France;3576;0.001733839;-0.391483992;2100.300782
6;France;3577;0.001786603;-0.349949944;1853.113752
6;France;3578;0.001774858;-0.326717483;2075.80988
6;France;3579;0.001570713;-0.38187034;2220.915893
6;France;3580;0.001914544;-0.414881242;791.5736048
6;France;3581;0.002446888;-0.513142695;1405.117566
6;France;3582;0.001774649;-0.334126074;3426.814442
6;France;3583;0.001855776;-0.340034546;5311.250118
6;France;3584;0.001844236;-0.409700191;3482.446784
6;France;3585;0.002367412;-0.399975685;1861.930823
6;France;3586;0.001812751;-0.304041148;1685.458239
6;France;3587;0.002338994;-0.317227491;1594.120814
6;France;3588;0.002368133;-0.326119436;567.8764139
6;France;3589;0.002353331;-0.323260855;3577.984691
6;France;3590;0.002457156;-0.44830672;543.8116404
6;France;3592;0.002350381;-0.380507431;898.8331315
6;France;3593;0.00234225;-0.442450405;733.6608242
6;France;3594;0.002360008;-0.366628463;1878.401648
6;France;3595;0.002362794;-0.421126822;2840.168961
6;France;3596;0.001884333;-0.400918962;740.3166613
6;France;3597;0.002371957;-0.450749986;1415.942244
6;France;3598;0.002316351;-0.334843239;1994.270163
6;France;3599;0.001925685;-0.293489774;2065.970308
6;France;3600;0.002379935;-0.360712965;2105.684496
6;France;3601;0.002351697;-0.398973503;2274.397034
6;France;3602;0.001944849;-0.311655048;4111.607004
6;France;3603;0.001987178;-0.320366245;1442.828352
6;France;3604;0.001996784;-0.341555903;1763.072905
6;France;3605;0.002364411;-0.311149581;1688.304469
6;France;3606;0.002349132;-0.352864333;2209.493878
6;France;3607;0.002368348;-0.403030021;733.1703668
6;France;3608;0.002001063;-0.349627117;1313.487178
6;France;3609;0.002344299;-0.41271587;838.5291344
6;France;3610;0.002354185;-0.388334233;1228.973064
6;France;3611;0.00232064;-0.4046066;3552.887994
6;France;3612;0.002302975;-0.337634013;1749.790288
6;France;3613;0.002347794;-0.35546413;1007.201335
6;France;3614;0.002356886;-0.344597181;3031.558286
6;France;3615;0.001916434;-0.492943474;638.929117
6;France;3616;0.002342221;-0.355653368;2983.225304
6;France;3617;0.001866968;-0.336891103;2982.178362
6;France;3618;0.002055049;-0.319272802;2512.029029
6;France;3619;0.001725692;-0.331914712;1235.016874
6;France;3620;0.00219731;-0.483551922;952.3616235
6;France;3621;0.002353049;-0.436683345;1453.231624
6;France;3622;0.001824836;-0.384634485;1785.007932
6;France;3623;0.001935244;-0.327972874;7952.375194
6;France;3624;0.002023219;-0.428195177;3546.121025
6;France;3625;0.002404313;-0.464243466;935.2948072
6;France;3626;0.001951946;-0.344110747;2534.692193
6;France;3627;0.001951724;-0.381554903;2133.35976
6;France;3628;0.002355904;-0.55665578;737.4231772
6;France;3629;0.002324612;-0.356659589;3876.706303
6;France;3630;0.002051305;-0.346321273;3926.305363
6;France;3631;0.002236742;-0.388764877;3002.991456
6;France;3632;0.002355411;-0.383440762;2493.539346
6;France;3633;0.002328795;-0.349136953;2916.516947
6;France;3634;0.002273528;-0.369011731;2310.143737
6;France;3635;0.002008068;-0.331786639;736.5668538
6;France;3636;0.001961572;-0.365457864;5603.312811
6;France;3637;0.00234032;-0.362925553;2939.747507
6;France;3638;0.002364212;-0.424808607;2973.357214
6;France;3639;0.002319157;-0.427895364;4653.153409
6;France;3640;0.001992983;-0.433840979;741.9798996
6;France;3641;0.001862456;-0.417818038;8549.935235
6;France;3642;0.002305996;-0.362543174;6555.091758
6;France;3643;0.002327649;-0.345066593;3734.445082
6;France;3644;0.002333908;-0.396354279;351.7276613
6;France;3645;0.002322887;-0.38206797;2374.507113
6;France;3646;0.00184135;-0.365977562;2603.978078
6;France;3647;0.002480035;-0.348999557;934.1557221
6;France;3648;0.002355333;-0.472322025;640.9502742
6;France;3649;0.001918557;-0.346366307;1786.274354
6;France;3650;0.001860011;-0.352043198;6419.177188
6;France;3651;0.002331119;-0.34964983;4162.498565
6;France;3652;0.001982086;-0.363006423;1134.702192
6;France;3653;0.002304372;-0.366097104;6958.092362
6;France;3654;0.002290837;-0.390837191;5257.304641
6;France;3655;0.002293307;-0.366995915;6047.300675
6;France;3656;0.001556991;-0.383435914;1539.602474
6;France;3657;0.001931096;-0.39522852;3233.029748
6;France;3658;0.002045966;-0.251187231;6146.164676
6;France;3659;0.001900174;-0.312506807;3390.241091
6;France;3660;0.001866795;-0.351539845;1682.272541
6;France;3661;0.002018833;-0.396547462;759.0186155
6;France;3662;0.002034131;-0.357738674;231.143362
6;France;3663;0.002434639;-0.237237779;16512.2236
6;France;3664;0.00232617;-0.290247283;16806.16526
6;France;3665;0.002326801;-0.361783601;9864.246131
6;France;3666;0.002319805;-0.415803958;4624.425622
6;France;3667;0.00187723;-0.443377542;3366.631602
6;France;3668;0.001596563;-0.455370509;728.3002448
6;France;3669;0.001881179;-0.419421593;2720.749356
6;France;3670;0.001863386;-0.400449517;5654.083208
6;France;3671;0.001858271;-0.459131392;2337.307851
6;France;3672;0.002310643;-0.467626531;4891.565619
6;France;3673;0.001939448;-0.345222408;434.3267947
6;France;3674;0.002310725;-0.329592143;7750.923685
6;France;3675;0.002326426;-0.319860858;2226.884156
6;France;3676;0.00191995;-0.295651017;696.0086676
6;France;3677;0.002284564;-0.358092608;4612.737535
6;France;3678;0.002386527;-0.393024427;1988.420146
6;France;3679;0.002377865;-0.349147942;1070.730797
6;France;3680;0.001808572;-0.419458133;573.4797009
6;France;3681;0.002318299;-0.409835374;1528.073155
6;France;3682;0.002355713;-0.407161275;1607.809495
6;France;3683;0.002045995;-0.340140674;932.3547185
6;France;3684;0.002033538;-0.38897583;621.1919332
6;France;3685;0.002282176;-0.365868463;4933.861556
6;France;3686;0.002342845;-0.423664335;1888.840348
6;France;3687;0.002069746;-0.322824544;3899.147994
6;France;3688;0.002350234;-0.426317028;1019.0454
6;France;3689;0.002355017;-0.437242946;1101.05914
6;France;3690;0.002345402;-0.406291493;458.193498
6;France;3691;0.002350294;-0.470262277;725.3781518
6;France;3692;0.0023566;-0.331100954;1569.92344
6;France;3693;0.002338977;-0.29726319;5501.711859
6;France;3694;0.002037959;-0.357297929;2921.992813
6;France;3695;0.002443581;-0.391296473;610.1875855
6;France;3696;0.002293271;-0.344957695;1834.615838
6;France;3697;0.002719155;-0.141940161;2430.882407
6;France;3698;0.002456801;-0.163430816;3452.165624
6;France;3699;0.00235691;-0.362978106;3568.350325
6;France;3700;0.00235881;-0.37274226;1980.739731
6;France;3701;0.002398084;-0.392162571;964.5594893
6;France;3702;0.002799624;-0.242004826;2682.652746
6;France;3703;0.002361557;-0.313091175;2547.557103
6;France;3704;0.001992717;-0.3161791;1027.085393
6;France;3705;0.002307519;-0.201678298;4018.403101
6;France;3706;0.002362979;-0.355263411;3456.164556
6;France;3707;0.002649975;-0.236281766;2122.992381
6;France;3708;0.002716248;-0.495162544;540.9633264
6;France;3709;0.003207385;-0.311659083;4539.174207
6;France;3710;0.0030747;-0.494190852;6353.484717
6;France;3711;0.003110407;-0.509706021;5517.068029
6;France;3712;0.003178606;-0.397918933;6216.759319
6;France;3713;0.003282809;-0.412763038;244.0725279
6;France;3714;0.003158269;-0.274130882;10507.20631
6;France;3715;0.001926117;-0.259459477;3415.83656
6;France;3716;0.003253888;-0.368771839;3141.089276
6;France;3717;0.003300499;-0.401378231;3337.83906
6;France;3718;0.003317274;-0.471557363;553.922187
6;France;3719;0.003275697;-0.405946158;3389.594906
6;France;3720;0.002670314;-0.409588609;538.1372727
6;France;3721;0.002392259;-0.398534007;1949.540048
6;France;3722;0.002400536;-0.397793899;1884.932733
6;France;3723;0.002757383;-0.406262121;788.6011319
6;France;3724;0.003245155;-0.496124933;502.139554
6;France;3725;0.002684531;-0.359843442;1060.898603
6;France;3727;0.003229519;-0.121383334;1305.378417
6;France;3728;0.002814502;-0.202332004;933.5094277
6;France;3729;0.002732284;-0.322649792;807.4903888
6;France;3730;0.003218913;-0.237304098;2077.922063
6;France;3731;0.002683625;-0.132431048;3285.555952
6;France;3733;0.003237944;-0.3778669;1236.892867
6;France;3734;0.003210474;-0.320212029;2588.031346
6;France;3735;0.003272155;-0.406229011;994.5044998
6;France;3736;0.003229359;-0.388723228;4794.026497
6;France;3737;0.003122531;-0.279047715;19919.57418
6;France;3738;0.002612452;-0.202009684;17855.37959
6;France;3739;0.00262137;-0.270990649;16011.73083
6;France;3740;0.002688411;-0.146000007;5207.101248
6;France;3741;0.002688867;-0.078014131;3354.156827
6;France;3742;0.002695097;-0.18786886;7378.00297
6;France;3743;0.002130744;-0.177805863;2044.965254
6;France;3744;0.002150919;-0.162031075;8469.643854
6;France;3745;0.002152089;-0.152644758;5249.181083
6;France;3746;0.002707584;-0.277206309;1501.777082
6;France;3747;0.002414432;-0.295047982;4713.642079
6;France;3748;0.002761516;-0.21749644;1876.485098
6;France;3749;0.002713082;-0.297836976;4807.923041
6;France;3750;0.002792784;-0.370679927;4322.277043
6;France;3751;0.002736619;-0.128653412;2068.307081
6;France;3752;0.002647962;-0.234773385;3561.763421
6;France;3753;0.002699974;-0.21045917;7783.400759
6;France;3754;0.00268909;-0.414617481;7691.332146
6;France;3755;0.002420542;-0.347917332;2583.709323
6;France;3756;0.002363403;-0.365528689;7312.863983
6;France;3757;0.002365855;-0.341260512;5048.380292
6;France;3758;0.002406832;-0.468455519;1089.919154
6;France;3759;0.002429668;-0.349583382;1247.005406
6;France;3760;0.002425035;-0.404585233;1765.837494
6;France;3761;0.002708688;-0.18241715;1299.78343
6;France;3762;0.003273201;-0.319512708;1950.039257
6;France;3763;0.003088587;-0.648936931;6773.461096
6;France;3764;0.003166657;-0.48630676;17515.05037
6;France;3765;0.001912265;-0.290577924;4162.749193
6;France;3766;0.002080907;-0.267291552;3753.311924
6;France;3767;0.002770298;-0.260971978;1879.216268
6;France;3768;0.002673555;-0.165923041;2920.749804
6;France;3769;0.002681256;-0.315991845;821.165813
6;France;3770;0.003305696;-0.369321706;1765.033102
6;France;3771;0.00317974;-0.235320418;1493.863684
6;France;3772;0.002760692;-0.254689651;5059.039583
6;France;3773;0.002731693;-0.264205359;4458.748469
6;France;3775;0.003216703;-0.42858273;3013.076473
6;France;3776;0.003055485;-0.469982007;24350.16775
6;France;3777;0.00314981;-0.335408293;41189.71578
6;France;3778;0.003094062;-0.243838588;20274.57907
6;France;3779;0.00264275;-0.325868306;26838.64996
6;France;3780;0.00268305;-0.331727381;1429.265217
6;France;3781;0.002674768;-0.356948809;2739.579724
6;France;3782;0.002722076;-0.301820442;5792.337587
6;France;3783;0.002712397;-0.152598056;15066.52891
6;France;3784;0.002714175;-0.006396808;10194.78016
6;France;3785;0.002723779;-0.202388692;2642.429447
6;France;3786;0.002637382;-0.22644092;5764.154256
6;France;3787;0.00192967;-0.321470317;2581.667887
6;France;3788;0.002710568;-0.276997772;993.937532
6;France;3789;0.00267957;-0.295945381;3457.671963
6;France;3790;0.002709558;-0.201409953;1821.32947
6;France;3791;0.002803034;-0.308160552;3310.107818
6;France;3792;0.002673847;-0.151382333;6035.04475
6;France;3793;0.002557891;-0.142233793;3071.778922
6;France;3794;0.002736579;-0.266095248;3243.776881
6;France;3795;0.002842839;-0.348884406;2463.60022
6;France;3796;0.003071977;-0.349399408;875.3884334
6;France;3797;0.003192581;-0.3256857;4611.893482
6;France;3798;0.002226577;-0.129847871;10573.10967
6;France;3799;0.002775912;-0.186132609;3737.29678
6;France;3800;0.002232973;-0.386637651;2104.650033
6;France;3801;0.00221497;-0.336693396;3566.910243
6;France;3802;0.002692664;-0.430008912;627.8585018
6;France;3803;0.003389655;-0.510359628;1637.559887
6;France;3804;0.002155458;-0.336293375;790.0046142
6;France;3805;0.002157738;-0.337256748;1159.157146
6;France;3806;0.003192733;-0.697651466;2651.935643
6;France;3807;0.00306364;-0.59802415;8751.695119
6;France;3808;0.00302392;-0.357069036;13803.53554
6;France;3809;0.002615014;-0.196004412;4698.776908
6;France;3810;0.002607126;-0.294720551;5540.890525
6;France;3811;0.002708022;-0.295820304;3779.249761
6;France;3812;0.002752096;-0.31848591;404.7968416
