WP4,campaign,alpha,beta,gamma,pu
3597,6,0.847798422911351,0.0570835998248407,0.904882022736191,603597
3598,1,0.870643873132282,0.0193467499131432,0.889990623045425,103598
3598,2,0.865397543509159,0.00936461257295211,0.874762156082111,203598
3598,3,0.860650622565984,0.00859754510446732,0.869248167670451,303598
3598,4,0.877491945056735,0.012021523810454,0.889513468867189,403598
3598,5,0.848652436513654,0.0566880380348734,0.905340474548527,503598
3598,6,0.822200915305196,0.0831539601939925,0.905354875499189,603598
3599,1,0.87371142582712,0.0298626550248345,0.903574080851954,103599
3599,2,0.878831635244406,0.0289525675973084,0.907784202841715,203599
3599,3,0.885561773290697,-0.00309284157654156,0.882468931714156,303599
3599,4,0.834726368370728,0.0300323596763681,0.864758728047096,403599
3599,5,0.858533360127435,0.0249083051990184,0.883441665326453,503599
3599,6,0.854475607619064,0.0422078624538942,0.896683470072958,603599
3600,1,0.862134705895255,0.0358745438492535,0.898009249744509,103600
3600,2,0.869396271450422,0.0154551596385407,0.884851431088962,203600
3600,3,0.87175827272186,0.00831564430719434,0.880073917029055,303600
3600,4,0.875974009725508,0.00195573923056126,0.877929748956069,403600
3600,5,0.866117478269198,0.0328946375301472,0.899012115799346,503600
3600,6,0.846014595730131,0.0537914111288128,0.899806006858944,603600
3601,1,0.876003716555507,0.028315064050218,0.904318780605725,103601
3601,2,0.883662219090173,0.00978880107723596,0.893451020167409,203601
3601,3,0.887330467614374,0.00254109720953218,0.889871564823906,303601
3601,4,0.880147625495065,0.0199805923455025,0.900128217840567,403601
3601,5,0.843790730078169,0.0671741007356999,0.910964830813869,503601
3601,6,0.818169672779062,0.0925290130424091,0.910698685821471,603601
3611,1,0.869320908564765,0.0306502791918481,0.899971187756613,103611
3611,2,0.876815834902662,0.010917920098311,0.887733755000973,203611
3611,3,0.880240884766294,0.00348017323240448,0.883721057998698,303611
3611,4,0.882961372469055,0.00349040621766873,0.886451778686724,403611
3611,5,0.870191564676809,0.028674350650951,0.898865915327761,503611
3611,6,0.85178933528661,0.0507208799851096,0.90251021527172,603611
3617,1,0.875132631997183,0.0165555954772227,0.891688227474405,103617
3617,2,0.869840329575875,0.00671712573084581,0.87655745530672,203617
3617,3,0.863060375588006,0.00376037486086004,0.866820750448866,303617
3617,4,0.825285254753497,0.0452846221961948,0.870569876949691,403617
3617,5,0.890949852190965,0.0118056447916108,0.902755496982576,503617
3617,6,0.87629289401533506,0.0225867437790141,0.898879637794349,603617
3621,1,0.865279047442372,0.037344848846202,0.902623896288574,103621
3621,2,0.875479863739544,0.0158038760378946,0.891283739777439,203621
3621,3,0.881834714671533,0.00609742431215334,0.887932138983686,303621
3621,4,0.883479408372365,0.0069046709919207,0.890384079364285,403621
3621,5,0.866271636758809,0.0353602160262363,0.901631852785045,503621
3621,6,0.846238364822777,0.0584538994000119,0.904692264222789,603621
3618,1,0.86734117652657,0.0352558274683661,0.902597003994936,103618
3618,2,0.876861583076346,0.0148026619999486,0.891664245076295,203618
3618,3,0.883132877089513,-9.47494118135648e-4,0.882185382971377,303618
3618,4,0.882952487946554,-0.00344517918734995,0.879507308759204,403618
3618,5,0.881575507851178,0.0296850087415648,0.911260516592743,503618
3618,6,0.86088171342555,0.0444388605372279,0.905320573962778,603618
3620,1,0.849146312715056,0.055970128660682,0.905116441375738,103620
3620,2,0.864933245290635,0.0302840549964875,0.895217300287122,203620
3620,3,0.874636308031072,0.0175732421397867,0.892209550170859,303620
3620,4,0.876251597759124,0.0180666690418784,0.894318266801002,403620
3620,5,0.849349399655666,0.0540476635886492,0.903397063244316,503620
3620,6,0.826516178266872,0.0797919843121008,0.906308162578973,603620
3619,1,0.869922345242823,0.0291905481750612,0.899112893417884,103619
3619,2,0.873542049666189,0.0277003519668403,0.901242401633029,203619
3619,3,0.867363811519671,0.00416095828468955,0.87152476980436,303619
3619,4,0.788566897850966,0.0559314473969938,0.84449834524796,403619
3619,5,0.844894817073105,0.0330439203665673,0.877938737439673,503619
3619,6,0.851494821428382,0.0418531464725761,0.893347967900958,603619
3623,1,0.888809623842891,6.81712561056608e-4,0.889491336403948,103623
3623,2,0.831949559665693,0.026534913551694,0.858484473217387,203623
3623,3,0.81588731157131,0.0341339657343908,0.850021277305701,303623
3623,4,0.626678651426251,0.178733040094641,0.805411691520892,403623
3623,5,0.872190229325301,0.0106414538708783,0.882831683196179,503623
3623,6,0.88926844892674,0.0248085275042438,0.914076976430984,603623
3624,1,0.868888650531709,0.00903774169305703,0.877926392224766,103624
3624,2,0.831386862560846,0.0251851699497315,0.856572032510578,203624
3624,3,0.810445832768336,0.037983806017258,0.848429638785594,303624
3624,4,0.83826605239028,0.0189081942941886,0.857174246684469,403624
3624,5,0.893967654542278,0.0210403512126882,0.915008005754966,503624
3624,6,0.883995756264426,0.021523057582321502,0.905518813846747,603624
3625,1,0.876590672351743,0.0112106459987481,0.887801318350491,103625
3625,2,0.839209138836491,0.0204923864245847,0.859701525261076,203625
3625,3,0.822667258599087,0.0297303195533046,0.852397578152391,303625
3625,4,0.85426032544418,0.0115011411496937,0.865761466593873,403625
3625,5,0.873514906570228,0.029496727636373,0.903011634206601,503625
3625,6,0.863999464070066,0.0426384895575139,0.90663795362758,603625
3626,1,0.890062130811733,0.0283227564746169,0.91838488728635,103626
3626,2,0.892919390646004,0.0252401319709717,0.918159522616976,203626
3626,3,0.895511084324723,0.0103530880579981,0.905864172382721,303626
3626,4,0.885975152320495,0.0267076863940612,0.912682838714556,403626
3626,5,0.90181853682294,0.0157422414214343,0.917560778244375,503626
3626,6,0.890385506633415,0.0351926354874108,0.925578142120826,603626
3627,1,0.890062130811733,0.0283227564746169,0.91838488728635,103627
3627,2,0.892919390646004,0.0252401319709717,0.918159522616976,203627
3627,3,0.895511084324723,0.0103530880579981,0.905864172382721,303627
3627,4,0.885975152320495,0.0267076863940612,0.912682838714556,403627
3627,5,0.90181853682294,0.0157422414214343,0.917560778244375,503627
3627,6,0.890385506633415,0.0351926354874108,0.925578142120826,603627
3628,1,0.881940816223598,0.0227801418182432,0.904720958041842,103628
3628,2,0.888433063981424,0.0100268004046448,0.898459864386069,203628
3628,3,0.892954962395387,0.0027100368393449,0.895664999234732,303628
3628,4,0.884741097060472,0.0182772356533437,0.903018332713815,403628
3628,5,0.851511664573419,0.0618024388651695,0.913314103438588,503628
3628,6,0.827188327433198,0.0855043348310967,0.912692662264295,603628
3629,1,0.880045359362786,0.0182243110960594,0.898269670458846,103629
3629,2,0.882576325060813,0.00330659283908646,0.885882917899899,203629
3629,3,0.883415009571466,-0.001118604276419,0.882296405295047,303629
3629,4,0.88495790916389,0.00963100274948941,0.894588911913379,403629
3629,5,0.853983652858751,0.0545808887215365,0.908564541580287,503629
3629,6,0.828662863916809,0.0800444106490701,0.908707274565879,603629
3630,1,0.871687333118875,0.0075744898599893,0.879261822978864,103630
3630,2,0.836572071023689,0.0224392889273993,0.859011359951088,203630
3630,3,0.816021807095439,0.0348853215625239,0.850907128657963,303630
3630,4,0.875711725494752,-0.00176498472216088,0.873946740772591,403630
3630,5,0.880876943207413,0.0264691959077803,0.907346139115193,503630
3630,6,0.860456420194969,0.0475748038343239,0.908031224029293,603630
3631,1,0.840981811640793,0.0669127744196887,0.907894586060481,103631
3631,2,0.859905473925731,0.0398464437663271,0.899751917692059,203631
3631,3,0.871557520372497,0.0255503147998368,0.897107835172334,303631
3631,4,0.873150833946926,0.0257061656568201,0.898856999603747,403631
3631,5,0.841337260759604,0.0645075798543374,0.905844840613941,503631
3631,6,0.817967265719773,0.0906130159296438,0.908580281649416,603631
3632,1,0.866847426310152,0.0322147661273036,0.899062192437455,103632
3632,2,0.874335966598358,0.0121851504289429,0.886521117027301,203632
3632,3,0.878149664999151,0.00450115932919039,0.882650824328342,303632
3632,4,0.880460440454491,0.00461623401505906,0.88507667446955,403632
3632,5,0.867957499886227,0.0299838187092495,0.897941318595477,503632
3632,6,0.84941573640699,0.0522913086107851,0.901707045017776,603632
3633,1,0.879612987293898,0.012479529642676,0.892092516936574,103633
3633,2,0.886860229751024,0.00972147907465471,0.896581708825679,203633
3633,3,0.891023382461342,0.00323956101322945,0.894262943474571,303633
3633,4,0.891436024162121,0.00506917765281228,0.896505201814934,403633
3633,5,0.870352276373045,0.0448232340088217,0.915175510381867,503633
3633,6,0.842251176405728,0.0651466016798588,0.907397778085587,603633
3634,1,0.879612987293898,0.012479529642676,0.892092516936574,103634
3634,2,0.886860229751024,0.00972147907465471,0.896581708825679,203634
3634,3,0.891023382461342,0.00323956101322945,0.894262943474571,303634
3634,4,0.891436024162121,0.00506917765281228,0.896505201814934,403634
3634,5,0.870352276373045,0.0448232340088217,0.915175510381867,503634
3634,6,0.842251176405728,0.0651466016798588,0.907397778085587,603634
3638,1,0.889750718189544,0.00345096409631689,0.89320168228586,103638
3638,2,0.853167353922269,0.0117965826064747,0.864963936528744,203638
3638,3,0.859572963828159,0.00820120853438908,0.867774172362548,303638
3638,4,0.86668129356286,0.00541074449493867,0.872092038057799,403638
3638,5,0.86896207698662,0.0421236103474349,0.911085687334055,503638
3638,6,0.850338966633486,0.0620988980421823,0.912437864675668,603638
3635,1,0.8863688821988,0.00558510869595597,0.891953990894756,103635
3635,2,0.877997750225586,0.0027325471464434,0.88073029737203,203635
3635,3,0.8815220599121,-8.60609729881073e-4,0.880661450182219,303635
3635,4,0.853225676862932,0.0207997731596803,0.874025450022613,403635
3635,5,0.89425786071951,0.0214246988604879,0.915682559579998,503635
3635,6,0.875626292919019,0.0202037863202973,0.895830079239316,603635
3636,1,0.8863688821988,0.00558510869595597,0.891953990894756,103636
3636,2,0.877997750225586,0.0027325471464434,0.88073029737203,203636
3636,3,0.8815220599121,-8.60609729881073e-4,0.880661450182219,303636
3636,4,0.853225676862932,0.0207997731596803,0.874025450022613,403636
3636,5,0.89425786071951,0.0214246988604879,0.915682559579998,503636
3636,6,0.875626292919019,0.0202037863202973,0.895830079239316,603636
3637,1,0.876303993210811,0.00916082763483793,0.885464820845649,103637
3637,2,0.857913279632778,0.00944351178734387,0.867356791420121,203637
3637,3,0.847281454044533,0.0138037816342807,0.861085235678813,303637
3637,4,0.853823211877216,0.0103534711211362,0.864176682998353,403637
3637,5,0.881769300476848,0.014602667355107,0.896371967831955,503637
3637,6,0.863303496330198,0.0411519178440571,0.904455414174255,603637
3639,1,0.866912652093429,0.00820898466604539,0.875121636759474,103639
3639,2,0.840850626000455,0.0173798895000935,0.858230515500549,203639
3639,3,0.829452920555066,0.0240427088234844,0.85349562937855,303639
3639,4,0.857965263943462,0.00930193002159031,0.867267193965052,403639
3639,5,0.866345231508201,0.0245908783145143,0.890936109822716,503639
3639,6,0.846625820049248,0.0461963929207486,0.892822212969997,603639
3640,1,0.882207830058083,-0.00231950169052343,0.87988832836756,103640
3640,2,0.88519194308256,0.00545106982526368,0.890643012907824,203640
3640,3,0.853693941180832,0.00948227875484782,0.86317621993568,303640
3640,4,0.855371208383423,0.00739625970711471,0.862767468090538,403640
3640,5,0.88028367753408,0.017721783259235,0.898005460793315,503640
3640,6,0.861096761419616,0.0311692965564615,0.892266057976078,603640
3652,1,0.904037909413906,0.0153574036865665,0.919395313100472,103652
3652,2,0.883604933145125,0.0450244112988666,0.928629344443992,203652
3652,3,0.89322855359918,0.0263738435132668,0.919602397112447,303652
3652,4,0.908820640723071,0.00416646375061431,0.912987104473685,403652
3652,5,0.907257053233518,0.0169062436862587,0.92416329691977706,503652
3652,6,0.893587277029865,0.030664247806636,0.924251524836501,603652
3641,1,0.891877968093541,-0.00286020384635837,0.889017764247182,103641
3641,2,0.883807514607536,0.00756224788074517,0.891369762488282,203641
3641,3,0.881189865208681,-0.00338578478164812,0.877804080427033,303641
3641,4,0.791758640398229,0.0494013001585822,0.841159940556812,403641
3641,5,0.842143139143167,0.0314468091841418,0.873589948327309,503641
3641,6,0.770120213119813,0.0847730918684183,0.854893304988231,603641
3642,1,0.870698098629579,0.0147286231433831,0.885426721772962,103642
3642,2,0.861364697645643,0.00859050646280605,0.86995520410845,203642
3642,3,0.855296050357624,0.00971803041785721,0.865014080775481,303642
3642,4,0.860988024235788,0.00691817191733009,0.867906196153118,403642
3642,5,0.872736208592784,0.0122258748513954,0.884962083444179,503642
3642,6,0.861612921365318,0.0288297984621169,0.890442719827435,603642
3650,1,0.878270261700395,0.00413558498791452,0.88240584668831,103650
3650,2,0.852485656511211,0.0117990444797299,0.864284700990941,203650
3650,3,0.838093386595088,0.0196484927124648,0.857741879307553,303650
3650,4,0.807117700241138,0.0560626690273941,0.863180369268532,403650
3650,5,0.898068438657903,0.0106277119617234,0.908696150619626,503650
3650,6,0.880938247444347,0.014850383918929,0.895788631363276,603650
3643,1,0.872872313429536,0.00832405595909905,0.881196369388635,103643
3643,2,0.85304651494476,0.0111259533964074,0.864172468341168,203643
3643,3,0.842402354010274,0.0162598607304737,0.858662214740748,303643
3643,4,0.852207978940561,0.011313780184276,0.863521759124837,403643
3643,5,0.871818746902349,0.0174844843093878,0.889303231211737,503643
3643,6,0.857978057435073,0.0354805559732659,0.893458613408339,603643
3649,1,0.881009681075879,0.00816577245508751,0.889175453530967,103649
3649,2,0.866364967062488,0.0059624668219925,0.872327433884481,203649
3649,3,0.85860241231593,0.00839122675535804,0.866993639071289,303649
3649,4,0.846931052843717,0.0170475370421257,0.863978589885843,403649
3649,5,0.894938555558722,0.0182740214064154,0.913212576965138,503649
3649,6,0.878608750225887,0.0235772074954697,0.902185957721356,603649
3644,1,0.871801686713281,0.0198993819583224,0.891701068671604,103644
3644,2,0.87048031396885,0.00680548776785023,0.8772858017367,203644
3644,3,0.868193613143603,0.00430917865588444,0.872502791799487,303644
3644,4,0.871927332098098,0.00310511757722783,0.875032449675325,403644
3644,5,0.873029664956221,0.0177373915027869,0.890767056459008,503644
3644,6,0.859492178838194,0.0361345933301496,0.895626772168343,603644
3648,1,0.870883427564666,0.0287946357181743,0.89967806328284,103648
3648,2,0.878042121168193,0.00957715352486655,0.887619274693059,203648
3648,3,0.881472623536215,0.00246667618890853,0.883939299725123,303648
3648,4,0.884088717369649,0.00232913788525282,0.886417855254902,403648
3648,5,0.872836042639528,0.0264811150366831,0.899317157676211,503648
3648,6,0.85614053293999,0.0466678657127736,0.902808398652763,603648
3645,1,0.86830927478163,0.0279749657414739,0.896284240523104,103645
3645,2,0.87398642196256,0.00973723503435237,0.883723656996913,203645
3645,3,0.875991132745303,0.00379898125302968,0.879790113998333,303645
3645,4,0.880420750061137,0.00227812894357673,0.882698879004714,403645
3645,5,0.871489537703868,0.0248702788987784,0.896359816602647,503645
3645,6,0.854908277025577,0.0455209510999299,0.900429228125507,603645
3647,1,0.8496034568019,0.0549069081924827,0.904510364994383,103647
3647,2,0.865607910754703,0.0291281355512538,0.894736046305957,203647
3647,3,0.874997794952609,0.0164970135118209,0.89149480846443,303647
3647,4,0.875877450146601,0.0174598708841722,0.893337321030774,403647
3647,5,0.849548643198651,0.0532217525631678,0.90277039576181894,503647
3647,6,0.828093266112921,0.0777185872400735,0.905811853352994,603647
3646,1,0.867811119791591,0.0238605315402501,0.891671651331841,103646
3646,2,0.862310449897158,0.0128451892750704,0.875155639172228,203646
3646,3,0.856268632545664,0.0124308241338091,0.868699456679473,303646
3646,4,0.879313424049028,0.00803631188623304,0.887349735935261,403646
3646,5,0.875783318309629,0.0219032399018541,0.897686558211483,503646
3646,6,0.8779962991534,0.0290836392397173,0.907079938393118,603646
3651,1,0.876860933755834,0.0175354697816067,0.89439640353744,103651
3651,2,0.875494860448357,0.0045355109450777396,0.880030371393434,203651
3651,3,0.875183489629212,8.52151081928339e-4,0.876035640711141,303651
3651,4,0.878399917000506,2.13410033870957e-4,0.878613327034377,403651
3651,5,0.877812051237772,0.0159483085614379,0.89376035979921,503651
3651,6,0.863879311416465,0.0341686544367336,0.898047965853198,603651
3653,1,0.883936942513478,0.0102683103139194,0.894205252827397,103653
3653,2,0.880514712126492,-1.71168120463681e-5,0.880497595314445,203653
3653,3,0.877806098471221,-0.00160111058400165,0.876204987887219,303653
3653,4,0.884604175368835,0.00404500078352154,0.888649176152357,403653
3653,5,0.860902224400386,0.044656137557005,0.905558361957391,503653
3653,6,0.837040968837992,0.0691777124707492,0.906218681308741,603653
3654,1,0.870642721009203,0.0215537867104003,0.892196507719603,103654
3654,2,0.869751377450636,0.00797054257464841,0.877721920025284,203654
3654,3,0.868840889355137,0.004449833741911,0.873290723097048,303654
3654,4,0.872739157279016,0.00315695257401149,0.875896109853028,403654
3654,5,0.871331001242002,0.0194391074191334,0.890770108661135,503654
3654,6,0.856514191457337,0.0393255960572593,0.895839787514596,603654
3655,1,0.822009911070038,0.0865161057758376,0.908526016845876,103655
3655,2,0.844397254419873,0.0570530420799446,0.901450296499817,203655
3655,3,0.858737302901767,0.0404534661903472,0.899190769092114,303655
3655,4,0.861242474390891,0.0395987395562451,0.900841213947136,403655
3655,5,0.82136219301556,0.0845932617657881,0.905955454781348,503655
3655,6,0.796295080812079,0.112588050215371,0.90888313102745,603655
3656,1,0.840197155094798,0.0693683415619227,0.909565496656721,103656
3656,2,0.855772054676813,0.0456332343379009,0.901405289014714,203656
3656,3,0.865512505493617,0.0334660618642869,0.898978567357904,303656
3656,4,0.800827878731674,0.115833938849083,0.916661817580757,403656
3656,5,0.812192860682251,0.111390730566561,0.923583591248812,503656
3656,6,0.812195567023761,0.110117598674344,0.922313165698105,603656
3657,1,0.877580522149437,0.00697983944502475,0.884560361594462,103657
3657,2,0.856836744877225,0.00957441446512635,0.866411159342351,203657
3657,3,0.846387823571592,0.0142549872401971,0.860642810811789,303657
3657,4,0.841398815626798,0.0152343632311833,0.856633178857981,403657
3657,5,0.892818559911672,0.011413412598825,0.904231972510497,503657
3657,6,0.877150895870327,0.0210971035516941,0.898247999422021,603657
3663,1,0.845472010152232,0.0128298206441412,0.858301830796373,103663
3663,2,0.796990383000988,0.0458126692903832,0.842803052291371,203663
3663,3,0.782029054171773,0.057281048223889,0.839310102395662,303663
3663,4,0.793343726722185,0.0491737327751206,0.842517459497306,403663
3663,5,0.852397808781689,0.00934048552833201,0.861738294310021,503663
3663,6,0.862584249842522,0.00344522872136725,0.866029478563889,603663
3664,1,0.86983506968054,0.0166866556479575,0.886521725328498,103664
3664,2,0.867388472424767,0.00591252995072639,0.873301002375494,203664
3664,3,0.864056803970167,0.00525423187162217,0.869311035841789,303664
3664,4,0.868204057370557,0.00338622930457371,0.87159028667513,403664
3664,5,0.877780642906262,0.00984060233562167,0.887621245241884,503664
3664,6,0.864533642592458,0.0275059311158765,0.892039573708335,603664
3665,1,0.866392118242244,0.020090701458573,0.886482819700817,103665
3665,2,0.865204298322844,0.00807358844459645,0.87327788676744,203665
3665,3,0.862135470520054,0.00685998828840457,0.868995458808459,303665
3665,4,0.8660553584394,0.00522333762476196,0.871278696064162,403665
3665,5,0.873791157740773,0.0136527038133747,0.887443861554148,503665
3665,6,0.859478468861794,0.0325288682523707,0.892007337114164,603665
3693,1,0.875081075014848,0.0180230323445185,0.893104107359366,103693
3693,2,0.874241465970854,0.00489948640960269,0.879140952380457,203693
3693,3,0.873317008416397,0.00161677242367008,0.874933780840067,303693
3693,4,0.87597834371117,0.00106343835670894,0.877041782067879,403693
3693,5,0.87615121667123,0.0160153681665384,0.892166584837768,503693
3693,6,0.862673570673623,0.0341548472447243,0.896828417918347,603693
3694,1,0.871812241248471,0.0225470096232833,0.894359250871755,103694
3694,2,0.868066112752468,0.0105772538400704,0.878643366592539,203694
3694,3,0.863203718173896,0.00918571282681747,0.872389431000713,303694
3694,4,0.87830676736291,0.00480392315039255,0.883110690513302,403694
3694,5,0.889282674538345,0.0180827553020024,0.907365429840348,503694
3694,6,0.871286738896669,0.0391514148017037,0.910438153698372,603694
3695,1,0.876678139233527,0.0131629894584096,0.889841128691937,103695
3695,2,0.859448492728438,0.0120244963138319,0.87147298904227,203695
3695,3,0.846429416348612,0.0172392942012456,0.863668710549857,303695
3695,4,0.879805631082782,0.00335934758036444,0.883164978663146,403695
3695,5,0.864916015724823,0.0440567602015005,0.908972775926323,503695
3695,6,0.844423255744598,0.06824450069331,0.912667756437908,603695
3666,1,0.867751579160921,0.0185796651695278,0.886331244330449,103666
3666,2,0.865031788800369,0.00779747669096701,0.872829265491336,203666
3666,3,0.86141942619103,0.00702865260457042,0.868448078795601,303666
3666,4,0.865507965915952,0.005264538458266,0.870772504374218,403666
3666,5,0.879697539072423,0.00899251281802092,0.888690051890444,503666
3666,6,0.862700457511535,0.024545317180232,0.887245774691767,603666
3667,1,0.888487568921269,2.13020546374551e-6,0.888489699126733,103667
3667,2,0.881010000437717,0.010096439649328,0.891106440087045,203667
3667,3,0.86407854775953,0.00277938686532803,0.866857934624858,303667
3667,4,0.801085310364639,0.0423124562065641,0.843397766571203,403667
3667,5,0.844413611679907,0.0139339666091655,0.858347578289072,503667
3667,6,0.883837595230002,0.00221886618845377,0.886056461418456,603667
3691,1,0.875225319929095,0.0223013685627819,0.897526688491877,103691
3691,2,0.878757946178912,0.00585159830886795,0.88460954448778,203691
3691,3,0.880593448833161,2.46229952100042e-4,0.880839678785261,303691
3691,4,0.882135349414965,7.71543818367251e-4,0.882906893233332,403691
3691,5,0.876427835504045,0.0207167388149393,0.897144574318984,503691
3691,6,0.861279352891009,0.0394728881834824,0.900752241074491,603691
3668,1,0.887668371019319,-2.66475288055462e-4,0.887401895731264,103668
3668,2,0.884662770143442,-0.00289321637027516,0.881769553773167,203668
3668,3,0.854171377227131,0.00774962892278776,0.861921006149919,303668
3668,4,0.752075790025134,0.0796600321565404,0.831735822181674,403668
3668,5,0.839306970934526,0.0169431090236645,0.856250079958191,503668
3668,6,0.87761578344531,0.00411290155276883,0.881728684998078,603668
3690,1,0.875323023750869,0.021469950100591,0.89679297385146,103690
3690,2,0.878133895053844,0.00558418469456857,0.883718079748413,203690
3690,3,0.879656495182885,2.66884950572817e-4,0.879923380133458,303690
3690,4,0.881308167287975,7.20288334910524e-4,0.882028455622885,403690
3690,5,0.87627450374987,0.0201545400523086,0.896429043802179,503690
3690,6,0.861248285852366,0.0389516581594906,0.900199944011856,603690
3669,1,0.882879924624424,-0.00334603794726776,0.879533886677157,103669
3669,2,0.884599285404668,-0.003217186136551,0.881382099268117,203669
3669,3,0.850986178482537,0.00945391364503604,0.860440092127573,303669
3669,4,0.758710807609972,0.0759592679072918,0.834670075517263,403669
3669,5,0.826496815902151,0.0252679099125299,0.85176472581468,503669
3669,6,0.874968985327207,0.00453738717773854,0.879506372504945,603669
3689,1,0.87323796455848,0.0235507921550178,0.896788756713498,103689
3689,2,0.876307045861828,0.00721162158503447,0.883518667446863,203689
3689,3,0.878188015080193,0.00143814951542585,0.879626164595619,303689
3689,4,0.879884420237912,0.00177907417427845,0.881663494412191,403689
3689,5,0.873917391884874,0.0219698411074185,0.895887232992292,503689
3689,6,0.858484223236045,0.0413694179592454,0.899853641195291,603689
3670,1,0.884889222291067,-0.00486793616896389,0.880021286122103,103670
3670,2,0.838762142242994,0.017541256787155,0.856303399030149,203670
3670,3,0.78061192083547,0.0567395005563267,0.837351421391797,303670
3670,4,0.711658623677631,0.114231549911074,0.825890173588705,403670
3670,5,0.785394601802705,0.0572619720124045,0.842656573815109,503670
3670,6,0.881741599118119,0.00843057221164533,0.890172171329765,603670
3671,1,0.862165952082417,0.00473285518855603,0.866898807270973,103671
3671,2,0.828360184423669,0.0242779100970583,0.852638094520727,203671
3671,3,0.763455255499025,0.0689222048604116,0.832377460359437,303671
3671,4,0.678122278485612,0.139329548783643,0.817451827269255,403671
3671,5,0.765515461077496,0.0707467460697937,0.836262207147289,503671
3671,6,0.876639178416893,0.00829657220333352,0.884935750620226,603671
3672,1,0.870798882845923,0.0110811098501798,0.881879992696103,103672
3672,2,0.866203311183446,0.0080244486085355,0.874227759791982,203672
3672,3,0.87331535171348,0.0033895908726979,0.876704942586178,303672
3672,4,0.824924377149608,0.0487423755265437,0.873666752676152,403672
3672,5,0.883123749588305,0.038617892879589,0.921741642467894,503672
3672,6,0.866313682517396,0.0224470280881548,0.888760710605551,603672
3673,1,0.874370193508172,0.0141063684601133,0.888476561968285,103673
3673,2,0.862214517194609,0.00977238474939865,0.871986901944007,203673
3673,3,0.868954137046349,0.00537907639148713,0.874333213437837,303673
3673,4,0.828635269047014,0.0407448856182475,0.869380154665261,403673
3673,5,0.872020791406661,0.0486228812916906,0.920643672698351,503673
3673,6,0.867195044692872,0.0183234365467677,0.88551848123964,603673
3674,1,0.874085067401565,0.0132891770172643,0.887374244418829,103674
3674,2,0.874751938154878,0.0049800202378878,0.879731958392766,203674
3674,3,0.882314721509152,-0.00325003899152705,0.879064682517625,303674
3674,4,0.88556096068076,2.23681240073053e-4,0.885784641920833,403674
3674,5,0.861467267464791,0.0459125119279061,0.907379779392697,503674
3674,6,0.834063245417341,0.0692139565571139,0.903277201974455,603674
3675,1,0.863768466825977,0.0357735283311663,0.899541995157144,103675
3675,2,0.863483421522465,0.0127792056444135,0.876262627166879,203675
3675,3,0.861610823357901,0.00965570742117775,0.871266530779079,303675
3675,4,0.865081883542924,0.00845219531659862,0.87353407885952306,403675
3675,5,0.864059823517516,0.025439503328166,0.889499326845682,503675
3675,6,0.849581442694176,0.0456052653989782,0.895186708093155,603675
3679,1,0.877940584826521,0.0162536628099443,0.894194247636465,103679
3679,2,0.881946122137349,0.0151630384120216,0.897109160549371,203679
3679,3,0.890005224805151,0.00220183529410543,0.892207060099257,303679
3679,4,0.878554723741768,6.22602656497715e-4,0.879177326398266,403679
3679,5,0.881579470801489,0.032487312863964,0.914066783665453,503679
3679,6,0.863495714240894,0.0470163921262612,0.910512106367156,603679
3676,1,0.903750137512195,6.46639277995113e-4,0.904396776790191,103676
3676,2,0.876144508999506,0.0287198047095168,0.904864313709023,203676
3676,3,0.893410439929752,-0.0027994890285577,0.890610950901194,303676
3676,4,0.866482368449233,0.0191814775913137,0.885663846040546,403676
3676,5,0.86665945401605,0.0064667910737579,0.873126245089808,503676
3676,6,0.890890771587804,0.0235847834826114,0.914475555070415,603676
3677,1,0.864948047600936,0.033822787812205,0.898770835413141,103677
3677,2,0.872690636257925,0.0134188285462626,0.886109464804187,203677
3677,3,0.875412527767965,0.00626283612221021,0.881675363890175,303677
3677,4,0.876102252205295,0.00587705103789403,0.881979303243189,403677
3677,5,0.863718263897303,0.0401096060328114,0.903827869930115,503677
3677,6,0.846280513297106,0.0547698588383978,0.901050372135504,603677
3678,1,0.87008567584694,0.0199451956854511,0.890030871532391,103678
3678,2,0.862593590668771,0.0108421816085581,0.873435772277329,203678
3678,3,0.856729565963698,0.010850188009271,0.867579753972969,303678
3678,4,0.860192896058571,0.00943209007469423,0.869624986133265,403678
3678,5,0.866459061279425,0.0419960368787987,0.908455098158224,503678
3678,6,0.846671901715345,0.0580177187008271,0.904689620416173,603678
3680,1,0.842088208071613,0.0214480570914301,0.863536265163043,103680
3680,2,0.776708437562182,0.0632899633054338,0.839998400867616,203680
3680,3,0.742576364505008,0.0879370725718772,0.830513437076886,303680
3680,4,0.890727329210177,-0.00382640825890694,0.88690092095127,403680
3680,5,0.898085035754849,0.00926031341966425,0.907345349174513,503680
3680,6,0.854347325263786,0.0661743593054312,0.920521684569217,603680
3681,1,0.869402537258934,0.0306784642735646,0.900081001532498,103681
3681,2,0.877892148915941,0.010406268258932,0.888298417174873,203681
3681,3,0.881320615293316,0.00306267403892832,0.884383289332245,303681
3681,4,0.882427121989242,0.00392689066834777,0.88635401265759,403681
3681,5,0.870345115125868,0.0287945246527725,0.899139639778641,503681
3681,6,0.852644421123137,0.0499079041592715,0.902552325282408,603681
3682,1,0.881093916598157,0.018307044983071,0.899400961581228,103682
3682,2,0.884249604739771,0.0128746113077095,0.89712421604748,203682
