id1,id2,bound
103575,103561,0.9167
103575,103562,0.9167
103575,103563,0.9167
103575,103564,0.95
103575,103565,0.95
103575,103574,0.95
103575,203575,0.95
103576,103555,0.9167
103576,103556,0.9167
103576,103557,0.9167
103576,103558,0.9167
103576,103559,0.9167
103576,103560,0.9167
103576,103561,0.9167
103576,103562,0.9167
103576,103563,0.9167
103576,103564,0.95
103576,103565,0.95
103576,103574,0.95
103576,103575,1
103576,203576,0.95
103577,103557,0.9167
103577,103558,0.9167
103577,103559,0.9167
103577,103560,0.9167
103577,103561,0.9167
103577,103562,0.9167
103577,103563,0.9167
103577,103564,0.95
103577,103565,0.95
103577,103574,0.95
103577,103575,1
103577,103576,1
103577,203577,0.95
103578,103558,0.9167
103578,103559,0.9167
103578,103560,0.9167
103578,103561,0.9167
103578,103562,0.9167
103578,103563,0.9167
103578,103564,0.95
103578,103565,0.95
103578,103574,0.95
103578,103575,1
103578,103576,1
103578,203578,0.95
103579,103559,0.9167
103579,103560,0.9167
103579,103561,0.9167
103579,103562,0.9167
103579,103563,0.9167
103579,103564,0.95
103579,103565,0.95
103579,103574,0.95
103579,103575,1
103579,203579,0.95
103580,103554,0.9167
103580,103555,0.9167
103580,103556,0.9167
103580,103557,0.9167
103580,103558,0.9167
103580,103559,0.9167
103580,103560,0.9167
103580,103561,0.9167
103580,103562,0.9167
103580,103563,0.9167
103580,103564,0.95
103580,103565,0.95
103580,103574,0.95
103580,203580,0.95
103581,103550,0.9333
103581,103551,0.9333
103581,103552,0.9333
103581,103553,0.95
103581,103554,0.9667
103581,103555,0.9667
103581,103556,0.9667
103581,103557,0.9667
103581,103558,0.9667
103581,103559,0.9667
103581,103560,0.9667
103581,103561,0.9667
103581,103562,0.9667
103581,103563,0.9667
103581,103564,1
103581,203581,1
103582,103552,0.9333
103582,103553,0.95
103582,103554,0.9667
103582,103555,0.9667
103582,103556,0.9667
103582,103557,0.9667
103582,103558,0.9667
103582,103559,0.9667
103582,103560,0.9667
103582,103561,0.9667
103582,103562,0.9667
103582,103563,0.9667
103582,203582,0.8
103583,103551,0.9333
103583,103552,0.9333
103583,103553,0.9583
103583,103554,1
103583,103555,1
103583,103556,1
103583,103557,1
103583,103558,1
103583,103559,1
103583,103560,1
103583,103561,1
103583,103562,1
103583,203583,1
103584,103552,0.9333
103584,103553,0.9583
103584,103554,1
103584,103555,1
103584,103556,1
103584,103557,1
103584,103558,1
103584,103559,1
103584,103560,1
103584,103561,1
103584,103562,1
103584,103583,1
103584,203584,1
103585,103552,0.9333
103585,103553,0.9583
103585,103554,1
103585,103555,1
103585,103556,1
103585,103557,1
103585,103558,1
103585,103559,1
103585,103560,1
103585,103561,1
103585,103562,1
103585,103583,1
103585,203585,1
103586,103546,0
103586,103547,0.8
103586,103548,0.8
103586,103549,0.8
103586,103550,0.8
103586,103551,0.8
103586,103552,0.8
103586,103553,0.8
103586,103554,0.8
103586,103555,0.8
103586,103556,0.8
103586,103557,0.8
103586,103558,0.8
103586,103559,0.8
103586,103560,0.8
103586,103561,0.8
103586,203586,0.80835
103587,103547,0.8
103587,103548,0.8
103587,103549,0.8
103587,103550,0.8
103587,103551,0.8
103587,103552,0.8
103587,103553,0.8
103587,103554,0.8
103587,103555,0.8
103587,103556,0.8
103587,103557,0.8
103587,103558,0.8
103587,103559,0.8
103587,103560,0.8
103587,103561,0.8
103587,103586,1
103587,203587,1
103588,103548,0.8
103588,103549,0.8
103588,103550,0.8
103588,103551,0.8
103588,103552,0.8
103588,103553,0.8
103588,103554,0.8
103588,103555,0.8
103588,103556,0.8
103588,103557,0.8
103588,103558,0.8
103588,103559,0.8
103588,103560,0.8
103588,103561,0.8
103588,103586,1
103588,103587,1
103588,203588,1
103589,103551,0.8
103589,103552,0.8
103589,103553,0.8
103589,103554,0.8
103589,103555,0.8
103589,103556,0.8
103589,103557,0.8
103589,103558,0.8
103589,103559,0.8
103589,103560,0.8
103589,103561,0.8
103589,103586,1
103589,103587,1
103589,103588,1
103589,203589,1
103590,103552,0.8
103590,103553,0.8
103590,103554,0.8
103590,103555,0.8
103590,103556,0.8
103590,103557,0.8
103590,103558,0.8
103590,103559,0.8
103590,103560,0.8
103590,103561,0.8
103590,103586,1
103590,103587,1
103590,103588,1
103590,103589,1
103590,203590,1
103592,103550,0.8
103592,103551,0.8
103592,103552,0.8
103592,103553,0.8
103592,103554,0.8
103592,103555,0.8
103592,103556,0.8
103592,103557,0.8
103592,103558,0.8
103592,103559,0.8
103592,103560,0.8
103592,103561,0.8
103592,103586,1
103592,103587,1
103592,103588,1
103592,203592,1
103593,103549,0.8
103593,103550,0.8
103593,103551,0.8
103593,103552,0.8
103593,103553,0.8
103593,103554,0.8
103593,103555,0.8
103593,103556,0.8
103593,103557,0.8
103593,103558,0.8
103593,103559,0.8
103593,103560,0.8
103593,103561,0.8
103593,103586,1
103593,103587,1
103593,203593,1
103594,103549,0.8
103594,103550,0.8
103594,103551,0.8
103594,103552,0.8
103594,103553,0.8
103594,103554,0.8
103594,103555,0.8
103594,103556,0.8
103594,103557,0.8
103594,103558,0.8
103594,103559,0.8
103594,103560,0.8
103594,103561,0.8
103594,103586,1
103594,203594,1
103595,103548,0.9333
103595,103549,0.9333
103595,103550,0.9333
103595,103551,0.9333
103595,103552,0.9333
103595,103553,0.9583
103595,103554,1
103595,103555,1
103595,103556,1
103595,103557,1
103595,103558,1
103595,103559,1
103595,103560,1
103595,203595,1
103596,103546,0
103596,103547,0.9333
103596,103548,0.9333
103596,103549,0.9333
103596,103550,0.9333
103596,103551,0.9333
103596,103552,0.9333
103596,103553,0.9583
103596,103554,1
103596,103555,1
103596,103556,1
103596,103557,1
103596,103558,1
103596,103559,1
103596,203596,1
103597,103544,0
103597,103546,0
103597,103547,0.9333
103597,103548,0.9333
103597,103549,0.9333
103597,103550,0.9333
103597,103551,0.9333
103597,103552,0.9333
103597,103553,0.9583
103597,103554,1
103597,103555,1
103597,103556,1
103597,103557,1
103597,103558,1
103597,203597,1
103598,103544,0
103598,103546,0
103598,103547,0.9333
103598,103548,0.9333
103598,103549,0.9333
103598,103550,0.9333
103598,103551,0.9333
103598,103552,0.9333
103598,103553,0.9583
103598,103554,1
103598,103555,1
103598,103556,1
103598,103557,1
103598,203598,1
103599,103546,0
103599,103547,0.9333
103599,103548,0.9333
103599,103549,0.9333
103599,103550,0.9333
103599,103551,0.9333
103599,103552,0.9333
103599,103553,0.9583
103599,103554,1
103599,103555,1
103599,103556,1
103599,103557,1
103599,103598,1
103599,203599,1
103600,103544,0
103600,103546,0
103600,103547,0.9333
103600,103548,0.9333
103600,103549,0.9333
103600,103550,0.9333
103600,103551,0.9333
103600,103552,0.9333
103600,103553,0.9583
103600,103554,1
103600,103555,1
103600,103556,1
103600,103557,1
103600,103598,1
103600,203600,1
103601,103544,0
103601,103546,0
103601,103547,0.9333
103601,103548,0.9333
103601,103549,0.9333
103601,103550,0.9333
103601,103551,0.9333
103601,103552,0.9333
103601,103553,0.9583
103601,103554,1
103601,103555,1
103601,103556,1
103601,203601,1
103602,103544,0
103602,103546,0
103602,103547,0.9333
103602,103548,0.9333
103602,103549,0.9333
103602,103550,0.9333
103602,103551,0.9333
103602,103552,0.9333
103602,103553,0.9583
103602,103554,1
103602,103555,1
103602,203602,1
103603,103544,0
103603,103546,0
103603,103547,0.9333
103603,103548,0.9333
103603,103549,0.9333
103603,103550,0.9333
103603,103551,0.9333
103603,103552,0.9333
103603,103553,0.9583
103603,103554,1
103603,103555,1
103603,103602,1
103603,203603,1
103604,103544,0
103604,103546,0
103604,103547,0.9333
103604,103548,0.9333
103604,103549,0.9333
103604,103550,0.9333
103604,103551,0.9333
103604,103552,0.9333
103604,103553,0.9583
103604,103554,1
103604,103555,1
103604,103602,1
103604,103603,1
103604,203604,1
103605,103546,0
103605,103547,0.9333
103605,103548,0.9333
103605,103549,0.9333
103605,103550,0.9333
103605,103551,0.9333
103605,103552,0.9333
103605,103553,0.9583
103605,103554,1
103605,103555,1
103605,103602,1
103605,103603,1
103605,103604,1
103605,203605,1
103606,103546,0
103606,103547,0.9333
103606,103548,0.9333
103606,103549,0.9333
103606,103550,0.9333
103606,103551,0.9333
103606,103552,0.9333
103606,103553,0.9583
103606,103554,1
103606,103555,1
103606,103602,1
103606,103603,1
103606,103604,1
103606,103605,1
103606,203606,1
103607,103546,0
103607,103547,0.9333
103607,103548,0.9333
103607,103549,0.9333
103607,103550,0.9333
103607,103551,0.9333
103607,103552,0.9333
103607,103553,0.9583
103607,103554,1
103607,103555,1
103607,103602,1
103607,103603,1
103607,103604,1
103607,103605,1
103607,203607,1
103608,103546,0
103608,103547,0.9333
103608,103548,0.9333
103608,103549,0.9333
103608,103550,0.9333
103608,103551,0.9333
103608,103552,0.9333
103608,103553,0.9583
103608,103554,1
103608,103555,1
103608,103602,1
103608,103603,1
103608,103604,1
103608,203608,1
103609,103544,0
103609,103546,0
103609,103547,0.9333
103609,103548,0.9333
103609,103549,0.9333
103609,103550,0.9333
103609,103551,0.9333
103609,103552,0.9333
103609,103553,0.9583
103609,103554,1
103609,103555,1
103609,103602,1
103609,103603,1
103609,203609,1
103610,103544,0
103610,103546,0
103610,103547,0.9333
103610,103548,0.9333
103610,103549,0.9333
103610,103550,0.9333
103610,103551,0.9333
103610,103552,0.9333
103610,103553,0.9583
103610,103554,1
103610,103555,1
103610,103602,1
103610,203610,1
103611,103544,0
103611,103546,0
103611,103547,0.9333
103611,103548,0.9333
103611,103549,0.9333
103611,103550,0.9333
103611,103551,0.9333
103611,103552,0.9333
103611,103553,0.9583
103611,103554,1
103611,203611,1
103612,103542,0
103612,103543,0
103612,103544,0
103612,103546,0
103612,103547,0.9333
103612,103548,0.9333
103612,103549,0.9333
103612,103550,0.9333
103612,103551,0.9333
103612,103552,0.9333
103612,103553,0.9667
103612,203612,0.9
103613,103542,0
103613,103543,0
103613,103544,0
103613,103546,0
103613,103547,0.9333
103613,103548,0.9333
103613,103549,0.9333
103613,103550,0.9333
103613,103551,0.9333
103613,103552,0.9333
103613,103553,0.9667
103613,103612,1
103613,203613,1
103614,103544,0
103614,103546,0
103614,103547,0.9333
103614,103548,0.9333
103614,103549,0.9333
103614,103550,0.9333
103614,103551,0.9333
103614,103552,0.9333
103614,103553,0.9667
103614,103612,1
103614,103613,1
103614,203614,1
103615,103543,0
103615,103544,0
103615,103546,0
103615,103547,0.9333
103615,103548,0.9333
103615,103549,0.9333
103615,103550,0.9333
103615,103551,0.9333
103615,103552,0.9333
103615,103553,0.9667
103615,103612,1
103615,103613,1
103615,203615,1
103616,103544,0
103616,103546,0
103616,103547,0.9333
103616,103548,0.9333
103616,103549,0.9333
103616,103550,0.9333
103616,103551,0.9333
103616,103552,0.9333
103616,103553,0.9667
103616,103612,1
103616,203616,1
103617,103542,0
103617,103543,0
103617,103544,0
103617,103546,0
103617,103547,0.9667
103617,103548,0.9667
103617,103549,0.9667
103617,103550,0.9667
103617,103551,0.9667
103617,103552,0.9667
103617,203617,0.8417
103618,103543,0
103618,103544,0
103618,103546,0
103618,103547,0.9667
103618,103548,0.9667
103618,103549,0.9667
103618,103550,0.9667
103618,103551,0.9667
103618,103552,0.9667
103618,103617,1
103618,203618,1
103619,103544,0
103619,103546,0
103619,103547,0.9667
103619,103548,0.9667
103619,103549,0.9667
103619,103550,0.9667
103619,103551,0.9667
103619,103552,0.9667
103619,103617,1
103619,103618,1
103619,203619,1
103620,103544,0
103620,103546,0
103620,103547,0.9667
103620,103548,0.9667
103620,103549,0.9667
103620,103550,0.9667
103620,103551,0.9667
103620,103552,0.9667
103620,103617,1
103620,103618,1
103620,203620,1
103621,103543,0
103621,103544,0
103621,103546,0
103621,103547,0.9667
103621,103548,0.9667
103621,103549,0.9667
103621,103550,0.9667
103621,103551,0.9667
103621,103552,0.9667
103621,103617,1
103621,203621,1
103622,103542,0
103622,103543,0
103622,103544,0
103622,103546,0
103622,103547,0.9667
103622,103548,0.9667
103622,103549,1
103622,103550,1
103622,103551,1
103622,203622,0.8833500000000001
103623,103542,0
103623,103543,0
103623,103544,0
103623,103546,0
103623,103547,0.9667
103623,103548,0.9667
103623,103549,1
103623,103550,1
103623,203623,0.9875
103624,103542,0
103624,103543,0
103624,103544,0
103624,103546,0
103624,103547,0.9667
103624,103548,0.9667
103624,103549,1
103624,103550,1
103624,103623,1
103624,203624,1
103625,103542,0
103625,103543,0
103625,103544,0
103625,103546,0
103625,103547,0.9667
103625,103548,0.9667
103625,103549,1
103625,103550,1
103625,103623,1
103625,203625,1
103626,103539,0
103626,103540,0
103626,103542,0
103626,103543,0
103626,103544,0
103626,103546,0
103626,103547,0.95
103626,103548,0.95
103626,103549,0.95
103626,203626,0.79165
103627,103542,0
103627,103543,0
103627,103544,0
103627,103546,0
103627,103547,0.95
103627,103548,0.95
103627,103549,0.95
103627,103626,0.9333
103627,203627,0.76665
103628,103538,0
103628,103539,0
103628,103540,0
103628,103542,0
103628,103543,0
103628,103544,0
103628,103546,0
103628,103547,0.9833
103628,103548,1
103628,203628,0.9375
103629,103538,0
103629,103539,0
103629,103540,0
103629,103542,0
103629,103543,0
103629,103544,0
103629,103546,0
103629,103547,0.9833
103629,203629,0.925
103630,103539,0
103630,103540,0
103630,103542,0
103630,103543,0
103630,103544,0
103630,103546,0
103630,103547,0.9833
103630,103629,1
103630,203630,1
103631,103542,0
103631,103543,0
103631,103544,0
103631,103546,0
103631,103547,0.9833
103631,103629,1
103631,103630,1
103631,203631,1
103632,103539,0
103632,103540,0
103632,103542,0
103632,103543,0
103632,103544,0
103632,103546,0
103632,103547,0.9833
103632,103629,1
103632,203632,1
103633,103538,0
103633,103539,0
103633,103540,0
103633,103542,0
103633,103543,0
103633,103544,0
103633,103546,0
103633,203633,0
103634,103539,0
103634,103540,0
103634,103542,0
103634,103543,0
103634,103544,0
103634,103546,0
103634,103633,1
103634,203634,1
103635,103536,0.85
103635,103537,0.85
103635,103538,0.85
103635,103539,0.85
103635,103540,0.85
103635,103541,1
103635,103542,0.85
103635,103543,0.85
103635,103544,0.85
103635,203635,0.85835
103636,103537,0.85
103636,103538,0.85
103636,103539,0.85
103636,103540,0.85
103636,103541,1
103636,103542,0.85
103636,103543,0.85
103636,103544,0.85
103636,103635,1
103636,203636,1
103637,103538,0.85
103637,103539,0.85
103637,103540,0.85
103637,103542,0.85
103637,103543,0.85
103637,103544,0.85
103637,103635,1
103637,103636,1
103637,203637,1
103638,103537,0.85
103638,103538,0.85
103638,103539,0.85
103638,103540,0.85
103638,103542,0.85
103638,103543,0.85
103638,103544,0.85
103638,203638,0.85835
103639,103536,0.9833
103639,103537,0.9833
103639,103538,0.9833
103639,103539,0.9833
103639,103540,0.9833
103639,103542,0.9833
103639,103543,0.9833
103639,103544,1
103639,203639,1
103640,103536,0.9833
103640,103537,0.9833
103640,103538,0.9833
103640,103539,0.9833
103640,103540,0.9833
103640,103542,0.9833
103640,103543,0.9833
103640,103544,1
103640,103639,1
103640,203640,1
103641,103537,0.9833
103641,103538,0.9833
103641,103539,0.9833
103641,103540,0.9833
103641,103542,0.9833
103641,103543,0.9833
103641,103544,1
103641,103639,1
103641,103640,0.9833
103641,203641,0.96665
103642,103538,0.9833
103642,103539,0.9833
103642,103540,0.9833
103642,103542,0.9833
103642,103543,0.9833
103642,103544,1
103642,103639,1
103642,103640,0.9917
103642,103641,1
103642,203642,0.96665
103643,103539,0.9833
103643,103540,0.9833
103643,103542,0.9833
103643,103543,0.9833
103643,103544,1
103643,103639,1
103643,103640,0.9889
103643,103641,1
103643,103642,1
103643,203643,0.96665
103644,103539,0.9833
103644,103540,0.9833
103644,103542,0.9833
103644,103543,0.9833
103644,103544,1
103644,103639,1
103644,103640,0.9833
103644,103641,1
103644,103642,1
103644,103643,0.9958
103644,203644,0.96665
103645,103539,0.9833
103645,103540,0.9833
103645,103542,0.9833
103645,103543,0.9833
103645,103544,1
103645,103639,1
103645,103640,0.9944
103645,103641,1
103645,103642,1
103645,103643,0.9979
103645,203645,0.96665
103646,103542,0.9833
103646,103543,0.9833
103646,103544,1
103646,103639,1
103646,103640,0.9889
103646,103641,1
103646,103642,1
103646,103643,0.9972
103646,103644,1
103646,103645,0.9926
103646,203646,0.96665
103647,103542,0.9833
103647,103543,0.9833
103647,103544,1
103647,103639,1
103647,103640,0.9833
103647,103641,1
