FID;ID;AREA_SQKM;MNANPRC_M;MEANANNCMS;WIDTH_M;DEPTH_M;BFD0;BFD0_up;BFD0_down;BFD0_local;BFD1;BFD1_up;BFD1_down;BFD1_local;BFD2;BFD2_up;BFD2_down;BFD2_local;BFD3;BFD3_up;BFD3_down;BFD3_local;BFD4;BFD4_up;BFD4_down;BFD4_local;BFD5;BFD5_up;BFD5_down;BFD5_local
42;43,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;15665,082029999999577;27068718,000000000000000;1490190,500000000000000;19,129310000000000;278880,562500000000000;110491688,000000000000000;29489426,000000000000000;340,553159999999991;575819,062500000000000;203026672,000000000000000;73613240,000000000000000;703,157649999999990;899830,937500000000000;304601472,000000000000000;143053424,000000000000000;1098,822629999999890;1254245,625000000000000;415442848,000000000000000;244628496,000000000000000;1531,613769999999931;1687408,750000000000000;536733216,000000000000000;374486752,000000000000000;2060,568119999999908
43;44,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;10210,369140000000698;27053052,000000000000000;1507572,000000000000000;21,555900000000001;140601,125000000000000;110212792,000000000000000;29771742,000000000000000;296,833889999999997;295209,250000000000000;202450800,000000000000000;74193208,000000000000000;623,239069999999970;477604,593750000000000;303701632,000000000000000;143958208,000000000000000;1008,307919999999967;723075,187500000000000;414188608,000000000000000;245889120,000000000000000;1526,539919999999938;1181645,750000000000000;535045792,000000000000000;376181536,000000000000000;2494,663570000000163
44;45,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;15371,946289999999863;27042842,000000000000000;1516066,125000000000000;7,949040000000000;641294,125000000000000;110072192,000000000000000;29912064,000000000000000;331,621699999999976;1459014,125000000000000;202155616,000000000000000;74497728,000000000000000;754,475590000000011;2632474,750000000000000;303224032,000000000000000;144455840,000000000000000;1361,287600000000111;4760360,500000000000000;413465472,000000000000000;246644544,000000000000000;2461,645750000000135;9177104,000000000000000;533864160,000000000000000;377411168,000000000000000;4745,602539999999863
45;46,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;341,849730000000022;27027470,000000000000000;1531438,000000000000000;3,192630000000000;42450,285159999999451;109430912,000000000000000;30553306,000000000000000;396,454740000000015;196045,500000000000000;200696624,000000000000000;75948672,000000000000000;1830,922240000000102;449550,750000000000000;300591424,000000000000000;147070304,000000000000000;4198,476560000000063;734520,250000000000000;408705088,000000000000000;251374464,000000000000000;6859,884280000000217;1024388,125000000000000;524686944,000000000000000;386541344,000000000000000;9567,039059999999154
46;47,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;16157,250000000000000;27027128,000000000000000;1531779,875000000000000;24,776190000000000;313592,531250000000000;109388464,000000000000000;30601546,000000000000000;480,875699999999995;907731,125000000000000;200500576,000000000000000;76173512,000000000000000;1391,952269999999999;1997232,875000000000000;300141856,000000000000000;147587632,000000000000000;3062,639160000000174;3431715,250000000000000;407970560,000000000000000;252222304,000000000000000;5262,333499999999731;5211444,000000000000000;523662560,000000000000000;387728032,000000000000000;7991,442869999999857
47;48,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;39806,523439999997208;27010974,000000000000000;1548458,625000000000000;21,379829999999998;743249,062500000000000;109074872,000000000000000;30908848,000000000000000;399,194239999999979;1783415,625000000000000;199592816,000000000000000;77052984,000000000000000;957,860959999999977;3263037,500000000000000;298144672,000000000000000;149519232,000000000000000;1752,556270000000040;5192834,000000000000000;404538816,000000000000000;255546096,000000000000000;2789,037350000000060;7886652,500000000000000;518451168,000000000000000;392790528,000000000000000;4235,870119999999588
48;49,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;16090,742190000000846;26971166,000000000000000;1587884,625000000000000;8,586280000000000;738303,375000000000000;108331592,000000000000000;31650672,000000000000000;393,970669999999984;1711035,250000000000000;197809408,000000000000000;78833944,000000000000000;913,036190000000033;2742868,500000000000000;294881632,000000000000000;152778192,000000000000000;1463,639159999999947;3831218,250000000000000;399345952,000000000000000;260731600,000000000000000;2044,400270000000091;5036753,500000000000000;510564448,000000000000000;400661888,000000000000000;2687,693360000000212
49;50,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;17862,259770000000572;26955082,000000000000000;1603834,750000000000000;38,004539999999999;219969,625000000000000;107593304,000000000000000;32387664,000000000000000;468,017209999999977;497555,843750000000000;196098384,000000000000000;80540480,000000000000000;1058,622069999999894;787947,750000000000000;292138784,000000000000000;155513328,000000000000000;1676,472899999999981;1088539,375000000000000;395514848,000000000000000;264552624,000000000000000;2316,025149999999940;1404394,000000000000000;505527744,000000000000000;405686752,000000000000000;2988,051509999999780
50;51,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;36908,140619999998307;26937218,000000000000000;1622215,375000000000000;45,852519999999998;418398,500000000000000;107373344,000000000000000;32617392,000000000000000;519,793819999999982;993589,312500000000000;195600832,000000000000000;81060048,000000000000000;1234,377320000000054;1698787,375000000000000;291350816,000000000000000;156336016,000000000000000;2110,474119999999857;2478009,750000000000000;394426304,000000000000000;265688016,000000000000000;3078,534419999999955;3382864,250000000000000;504123296,000000000000000;407149184,000000000000000;4202,672849999999926
51;52,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;215992,859380000008969;26900314,000000000000000;1659497,000000000000000;177,258640000000014;829223,812500000000000;106954928,000000000000000;33032222,000000000000000;680,518249999999966;1563803,125000000000000;194607216,000000000000000;82047056,000000000000000;1283,364749999999958;2369535,500000000000000;289652032,000000000000000;158026608,000000000000000;1944,604370000000017;3225346,250000000000000;391948224,000000000000000;268156224,000000000000000;2646,941650000000209;4119006,750000000000000;500740416,000000000000000;410520704,000000000000000;3380,341060000000198
52;53,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;32624,753909999999451;26684324,000000000000000;1874693,750000000000000;26,307780000000001;549780,437500000000000;106125736,000000000000000;33860612,000000000000000;443,329070000000002;1180787,125000000000000;193043440,000000000000000;83607120,000000000000000;952,156920000000014;1892949,625000000000000;287282528,000000000000000;160387616,000000000000000;1526,426879999999983;2638484,500000000000000;388722880,000000000000000;271368320,000000000000000;2127,607419999999820;3405612,250000000000000;496621472,000000000000000;414621568,000000000000000;2746,199709999999868
53;54,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;57507,871090000000549;26651706,000000000000000;1916920,875000000000000;36,005859999999998;311794,875000000000000;105575920,000000000000000;34419724,000000000000000;195,215759999999989;582888,062500000000000;191862672,000000000000000;84795624,000000000000000;364,948059999999998;939226,500000000000000;285389568,000000000000000;162286688,000000000000000;588,052670000000035;1353074,375000000000000;386084416,000000000000000;274011328,000000000000000;847,164120000000025;1924634,875000000000000;493215936,000000000000000;418030080,000000000000000;1205,020019999999931
54;55,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;3106,276119999999992;26594200,000000000000000;1964730,375000000000000;1,961760000000000;114672,039059999995516;105264192,000000000000000;34713820,000000000000000;72,420680000000004;290780,500000000000000;191279920,000000000000000;85352824,000000000000000;183,641310000000004;636376,812500000000000;284450336,000000000000000;163195184,000000000000000;401,901340000000005;1562620,875000000000000;384731328,000000000000000;275328864,000000000000000;986,867190000000051;2838985,250000000000000;491291264,000000000000000;419919456,000000000000000;1792,950199999999995
55;56,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;4060,290530000000217;26591090,000000000000000;1967836,750000000000000;4,291790000000000;80628,546879999994417;105149608,000000000000000;34828408,000000000000000;85,225620000000006;251554,843750000000000;190989168,000000000000000;85644704,000000000000000;265,897370000000024;828581,687500000000000;283813888,000000000000000;163843040,000000000000000;875,823669999999993;1586137,000000000000000;383168608,000000000000000;276933344,000000000000000;1676,571410000000014;2345745,000000000000000;488452224,000000000000000;422825472,000000000000000;2479,488769999999931
56;57,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;1567,331300000000056;26587030,000000000000000;1971897,250000000000000;2,091380000000000;67331,203120000005583;105068976,000000000000000;34909020,000000000000000;89,843999999999994;303986,968750000000000;190737584,000000000000000;85898176,000000000000000;405,627779999999973;769686,375000000000000;282985344,000000000000000;164675264,000000000000000;1027,037960000000112;1237842,125000000000000;381582432,000000000000000;278505632,000000000000000;1651,725830000000087;1707988,000000000000000;486106464,000000000000000;425139840,000000000000000;2279,069340000000011
57;58,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;498,259340000000009;26585462,000000000000000;1973919,750000000000000;1,369410000000000;48668,031250000000000;105001672,000000000000000;34981488,000000000000000;133,758150000000001;219745,531250000000000;190433568,000000000000000;86225648,000000000000000;603,943790000000035;413997,906250000000000;282215712,000000000000000;165477360,000000000000000;1137,822750000000042;608250,312500000000000;380344608,000000000000000;279783840,000000000000000;1671,701900000000023;803534,062500000000000;484398400,000000000000000;426896224,000000000000000;2208,415530000000217
58;59,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;7470,200200000000223;26584962,000000000000000;1973962,750000000000000;6,040390000000000;398482,406250000000000;104953008,000000000000000;35026656,000000000000000;322,212190000000021;964888,125000000000000;190213840,000000000000000;86436256,000000000000000;780,206909999999993;1534498,875000000000000;281801728,000000000000000;165874240,000000000000000;1240,793210000000045;2111495,500000000000000;379736384,000000000000000;280367008,000000000000000;1707,351679999999988;2701850,000000000000000;483594816,000000000000000;427666784,000000000000000;2184,711429999999837
59;60,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;264,268489999999986;26577490,000000000000000;1981697,250000000000000;4,844380000000000;25725,957030000001396;104554536,000000000000000;35439684,000000000000000;471,589389999999980;51187,644529999997758;189248944,000000000000000;87415816,000000000000000;938,334410000000048;76649,328120000005583;280267168,000000000000000;167423440,000000000000000;1405,079349999999977;102111,023440000004484;377624768,000000000000000;282493280,000000000000000;1871,824460000000045;127572,703120000005583;480892928,000000000000000;430383328,000000000000000;2338,569340000000011
60;61,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;1,098040000000000;26577226,000000000000000;1981697,250000000000000;0,002760000000000;202096,781250000000000;104528808,000000000000000;35458780,000000000000000;507,164089999999987;404192,656250000000000;189197744,000000000000000;87454008,000000000000000;1014,325929999999971;607478,125000000000000;280190528,000000000000000;167480736,000000000000000;1524,473019999999906;818295,062500000000000;377522656,000000000000000;282570080,000000000000000;2053,520509999999831;1039734,125000000000000;480765376,000000000000000;430480768,000000000000000;2609,224119999999857
61;62,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;288005,781250000000000;26577226,000000000000000;1981698,250000000000000;197,256519999999995;801951,000000000000000;104326736,000000000000000;35660876,000000000000000;549,260009999999966;1315896,250000000000000;188793600,000000000000000;87858200,000000000000000;901,263550000000009;1833445,875000000000000;279583072,000000000000000;168088592,000000000000000;1255,735719999999901;2364475,250000000000000;376704384,000000000000000;283389920,000000000000000;1619,440190000000030;2915689,250000000000000;479725632,000000000000000;431522112,000000000000000;1996,969239999999900
62;63,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;128482,109379999994417;26289218,000000000000000;2270161,750000000000000;139,658160000000009;360767,500000000000000;103524776,000000000000000;36461708,000000000000000;392,148959999999988;593626,000000000000000;187477696,000000000000000;89171392,000000000000000;645,262699999999995;835228,750000000000000;277749696,000000000000000;169917264,000000000000000;907,881290000000035;1101983,750000000000000;374339936,000000000000000;285746496,000000000000000;1197,840089999999918;1389712,750000000000000;476809792,000000000000000;434426880,000000000000000;1510,597170000000006
63;64,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;91246,765620000005583;26160738,000000000000000;2399509,500000000000000;73,322649999999996;428460,718750000000000;103163976,000000000000000;36828112,000000000000000;344,295779999999979;765676,500000000000000;186884064,000000000000000;89775440,000000000000000;615,270390000000020;1109734,500000000000000;276914464,000000000000000;170767616,000000000000000;891,743159999999989;1478062,500000000000000;373237920,000000000000000;286868448,000000000000000;1187,718380000000025;1878779,625000000000000;475420064,000000000000000;435841312,000000000000000;1509,720460000000003
