WP4,campaign,dr_ss,pu
3644,2,0.09433710451814373,203644
3645,2,0.06681636855122192,203645
3646,2,0.02128255840258383,203646
3647,2,0.013641197636348744,203647
3648,2,0.0833175156421052,203648
3649,2,0.0812444015721255,203649
3650,2,0.2342913746385579,203650
3651,2,0.04606717560424706,203651
3652,2,0.20828549373478816,203652
3653,2,0.017827147663907254,203653
3654,2,0.1957313905528838,203654
3655,2,0.12038426139984572,203655
3656,2,0.14366598452296317,203656
3657,2,0.17004727743943293,203657
3658,2,0.27688252245680506,203658
3659,2,0.12652609693654435,203659
3660,2,0.10465178832935859,203660
3661,2,0.05742274778838548,203661
3662,2,1,203662
3663,2,0.4373304919712401,203663
3664,2,0.14923211390891367,203664
3665,2,0.13608750269248218,203665
3666,2,0.12783655550404555,203666
3667,2,0.16754193667987344,203667
3668,2,0.05092155862133307,203668
3669,2,0.09516685483972676,203669
3670,2,0.14375879512831366,203670
3671,2,0.09958108365324655,203671
3672,2,0.010484732155024797,203672
3673,2,0,203673
3674,2,0.10327007086241352,203674
3675,2,0.11234924018360563,203675
3676,2,0.06055104676016156,203676
3677,2,0.055952920012703744,203677
3678,2,0.06823356667200595,203678
3679,2,0.15411483647964844,203679
3680,2,0.16404222995793646,203680
3681,2,0.12905113220895284,203681
3682,2,0.06142633082631283,203682
3683,2,0.012852757460641415,203683
3684,2,0,203684
3685,2,0.036108856830521986,203685
3686,2,0.028196413662661714,203686
3687,2,0.16604654852697903,203687
3688,2,0.20449527793096636,203688
3689,2,0.11489187800896791,203689
3690,2,0.10010425879525643,203690
3691,2,0.15824691192675522,203691
3692,2,0.09219229452970094,203692
3693,2,0.15794975442438153,203693
3694,2,0.13324061476099192,203694
3695,2,0.0797290687088604,203695
3696,2,0.08901542747953603,203696
3697,2,0.47005117010505976,203697
3698,2,0.4512883906225451,203698
3699,2,0.22773829593835157,203699
3700,2,0.13011706678664905,203700
3701,2,0.37104825489887644,203701
3702,2,0.39353765151826203,203702
3703,2,0.199991504306179,203703
3704,2,0.17020893589982755,203704
3705,2,0.5014570982878948,203705
3706,2,0.2894617396282732,203706
3707,2,0.46532049708725587,203707
3708,2,0.3739372515141476,203708
3709,2,0.12505095825003276,203709
3710,2,0.2403503264596827,203710
3711,2,0.1620066477205971,203711
3712,2,0.24489538543103193,203712
3713,2,0.031044065413017817,203713
3714,2,0.24230302608363996,203714
3715,2,0.28605457733238504,203715
3716,2,0.1327730231477043,203716
3717,2,0.07186680281930834,203717
3718,2,0.1656304287161814,203718
3719,2,0.1610432737362561,203719
3720,2,0.0026451262251594677,203720
3721,2,0.15194916475731926,203721
3722,2,0.1316065460897025,203722
3723,2,0.07029161543438421,203723
3724,2,0.29338576646744635,203724
3725,2,0.20471025216060784,203725
3727,2,0.10825571664758124,203727
3728,2,0.1784670429257137,203728
3729,2,0.13745514627328298,203729
3730,2,0.18290946029261587,203730
3731,2,0.292942427480889,203731
3733,2,0.1447837022723118,203733
3734,2,0.10603907461999729,203734
3735,2,0.24528651745321836,203735
3736,2,0.13442276112766086,203736
3737,2,0.3584862936410644,203737
3738,2,0.26915233991707443,203738
3739,2,0.2910277308765348,203739
3740,2,0.6504187641065213,203740
3741,2,0.48351163805758585,203741
3742,2,0.3007159189911897,203742
3743,2,0.38535544527227217,203743
3744,2,0.34830365129638535,203744
3745,2,0.2842025541050281,203745
3746,2,0.31748540623068483,203746
3747,2,0.2549848209324351,203747
3748,2,0.1853220102862759,203748
3749,2,0.2875614404033347,203749
3750,2,0.0926061416211604,203750
3751,2,0.2600753821435798,203751
3752,2,0.25365502275782054,203752
3753,2,0.4875723311597754,203753
3754,2,0.07981523475139309,203754
3755,2,0.023436398096738635,203755
3756,2,0.04502667630500265,203756
3757,2,0.07393752843981866,203757
3758,2,0.1628450877217448,203758
3759,2,0.07091711199414487,203759
3760,2,0.050582944932680014,203760
3761,2,0.25472525698543835,203761
3762,2,0.1702408167954907,203762
3763,2,0.14984187117083267,203763
3764,2,0.17378365117745886,203764
3765,2,0.13706150125396213,203765
3766,2,0.2088031788598128,203766
3767,2,0.18364289559025684,203767
3768,2,0.22316909566163642,203768
3769,2,0.2707363536533372,203769
3770,2,0.18646497098162024,203770
3771,2,0.23736706544817496,203771
3772,2,0.19197727759013009,203772
3773,2,0.1467120710139263,203773
3775,2,0.1349869818895323,203775
3776,2,0.18387905559815204,203776
3777,2,0.2588080324988505,203777
3778,2,0.24564285273153158,203778
3779,2,0.14928660847221106,203779
3780,2,0.11450134227250502,203780
3781,2,0.03829763214470745,203781
3782,2,0.05121136340270525,203782
3783,2,0.207594685702135,203783
3784,2,0.21564919421917964,203784
3785,2,0.17816420913595313,203785
3786,2,0.3336772805277466,203786
3787,2,0.1536894836087654,203787
3788,2,0.2551340835935877,203788
3789,2,0.1207803885549326,203789
3790,2,0.219650302836683,203790
3791,2,0.09376373611604559,203791
3792,2,0.2056285751603564,203792
3793,2,0.25698474947183453,203793
3794,2,0.3238917644749537,203794
3795,2,0.06803930758475138,203795
3796,2,0.1468982642621329,203796
3797,2,0.15269862592265054,203797
3798,2,0.1724238932273589,203798
3799,2,0.173470077631524,203799
3800,2,0.06804745112831602,203800
3801,2,0.1576863928757942,203801
3802,2,0.17983134466120249,203802
3803,2,0.07783908379409012,203803
3804,2,0.20022908338592096,203804
3805,2,0.1928164229939822,203805
3806,2,0.12120924970207825,203806
3807,2,0.17290684774001386,203807
3808,2,0.1585698144234556,203808
3809,2,0.133099483519295,203809
3810,2,0.09849006484516312,203810
3811,2,0.20426475287826829,203811
3812,2,0.06999210916144324,203812
3813,2,0.12215081461874469,203813
3814,2,0.1952160145195243,203814
3815,2,0.06027430295073781,203815
3816,2,0.13543500739530695,203816
3817,2,0.14261689584360113,203817
3818,2,0.14781851885288064,203818
3819,2,0.020423421996308557,203819
3820,2,0.17072004534901722,203820
3821,2,0.05143343464486791,203821
3822,2,2.2114044125038835e-4,203822
3823,2,0.0215406387995179,203823
3824,2,0.04213196262125076,203824
3825,2,0.0338161046066139,203825
3826,2,0.12088980974068386,203826
3827,2,0.1537813871103257,203827
3828,2,0.2845089738755679,203828
3829,2,0.21440180416440935,203829
3830,2,0.1181254489657442,203830
3831,2,0.0526948908704404,203831
3832,2,0.14252823719448096,203832
3833,2,0.021462416252751654,203833
3834,2,0.07179297471095207,203834
3835,2,4.478866296172082e-5,203835
3836,2,2.3665048321311436e-4,203836
3837,2,3.500197197254847e-4,203837
3838,2,0.011182866456078059,203838
3839,2,0.006274751592368763,203839
3840,2,0.0027040047560454713,203840
3841,2,0.0026809000619974575,203841
3842,2,0.0018568877505379265,203842
3843,2,0.006513225100696029,203843
3844,2,0.002428441393959841,203844
3845,2,8.378817410386928e-4,203845
3846,2,5.988488704106814e-4,203846
3847,2,0.009204691323671008,203847
3848,2,0.05070136937154188,203848
3849,2,0.040290072393523155,203849
3850,2,0.11625203274808908,203850
3851,2,0.14971867203741546,203851
3852,2,0.15381449364318775,203852
3853,2,0.04416866027661645,203853
3854,2,0.001434946714141481,203854
3855,2,0.0034143270932004807,203855
3856,2,0.001082679625487486,203856
3857,2,0.00240298958263215,203857
3858,2,0.0022361431057851076,203858
3859,2,8.98870417983369e-5,203859
3860,2,1.907276649657451e-4,203860
3861,2,1.6957274808032853e-4,203861
3862,2,0.004112833383961133,203862
3863,2,8.467036836104424e-5,203863
3864,2,3.223040065933991e-4,203864
3865,2,7.868188516789605e-4,203865
3866,2,0.00108149091171142,203866
3867,2,0.007074913025982046,203867
3868,2,0.0016605367033881403,203868
3869,2,0.0027734698384559195,203869
3870,2,0.004623851902333458,203870
3871,2,0.003040239914954666,203871
3872,2,6.709933809060774e-4,203872
3873,2,0.0043535338706699855,203873
3874,2,0.0016881025184455438,203874
3875,2,8.448569613741897e-4,203875
3876,2,6.676217764174491e-4,203876
3877,2,4.0028296898829e-5,203877
3878,2,0.0022844383917218435,203878
3879,2,0.0013424551932955373,203879
3880,2,0.0046780880016712096,203880
3947,2,0.5425060506261403,203947
3507,3,0.010553368940353454,303507
3508,3,0.003108180666208601,303508
3509,3,0.001474320860251163,303509
3510,3,9.243745834180264e-4,303510
3511,3,8.534513013546016e-4,303511
3512,3,0.0011029461758420643,303512
3513,3,0.010219721176520119,303513
3514,3,0.017649095754881838,303514
3515,3,0.005561905787257979,303515
3516,3,0.04827747176297084,303516
3517,3,0.1423891863396661,303517
3518,3,0.12674079506715857,303518
3519,3,0.014212289461437627,303519
3520,3,0.014808240118705827,303520
3521,3,0.1575963377497577,303521
3522,3,0.17986420981407658,303522
3523,3,0.06461733348535864,303523
3524,3,0.2537230836479725,303524
3525,3,0.12629122704406395,303525
3526,3,0.16901803041551522,303526
3527,3,0.2679528566256576,303527
3528,3,0.2020694085013982,303528
3529,3,0.21938375374962524,303529
3530,3,0.1645030116796474,303530
3531,3,0.16414877662766733,303531
3532,3,0.14827001350711158,303532
3533,3,0.14258664178292493,303533
3534,3,0.20579198004354027,303534
3535,3,0.16815764357272725,303535
3536,3,0.26312690409303774,303536
3537,3,0.41800914156163926,303537
3538,3,0.5425060506261403,303538
3539,3,0.4719567653612398,303539
3540,3,0.13025262755136477,303540
3541,3,0.5688636579935228,303541
3542,3,0.3233336586727759,303542
3543,3,0.49550933887462423,303543
3544,3,0.41114412276363543,303544
3545,3,0.0933811119117891,303545
3546,3,0.03408652955087475,303546
3547,3,0.01068676444942422,303547
3548,3,0.028095697587159303,303548
3549,3,0.007551567961829293,303549
3550,3,0.05744876667735599,303550
3551,3,0.09498867672974877,303551
3552,3,0.19369454189725172,303552
3553,3,0.07992450934564484,303553
3554,3,0.01757055632799448,303554
3555,3,0.00958924381235145,303555
3556,3,0,303556
3557,3,0.003033189194485965,303557
3558,3,0.013441738408532746,303558
3559,3,0.02824998183381375,303559
3560,3,0.03240595445081924,303560
3561,3,0.10964924079229102,303561
3562,3,0.035935155823333405,303562
3563,3,0,303563
3564,3,0.03435028954177087,303564
3565,3,0.1000763898774745,303565
3566,3,0.28433080513421954,303566
3567,3,0.12335264227196191,303567
3568,3,0.30873798559698284,303568
3569,3,0.17214588630621763,303569
3570,3,0.13596673774949097,303570
3571,3,0.06898590786431624,303571
3572,3,0.10441213327150148,303572
3573,3,0.13660822160023156,303573
3574,3,0.05367266333638885,303574
3575,3,0.05371486239989126,303575
3576,3,0.01205045226412183,303576
3577,3,0.024910189904961508,303577
3578,3,0.02789526347076201,303578
3579,3,0.025253040969703648,303579
3580,3,0.10445013739329623,303580
3581,3,0.07276911152437973,303581
