WP4,campaign,flo_rip,pu
3641,6,0.09765625,603641
3642,6,0.19140625,603642
3643,6,0.2197265625,603643
3644,6,0.2197265625,603644
3645,6,0.2197265625,603645
3646,6,0.19140625,603646
3647,6,0.19140625,603647
3648,6,0.25,603648
3649,6,0.2197265625,603649
3650,6,0.140625,603650
3651,6,0.03515625,603651
3652,6,0,603652
3653,6,0.03515625,603653
3654,6,0.03515625,603654
3655,6,0.03515625,603655
3656,6,0.03515625,603656
3657,6,0.03515625,603657
3658,6,0.0244140625,603658
3659,6,0.0244140625,603659
3660,6,0.03515625,603660
3661,6,0.0244140625,603661
3662,6,0.0244140625,603662
3663,6,0.1181640625,603663
3664,6,0.1181640625,603664
3665,6,0.1181640625,603665
3666,6,0.140625,603666
3667,6,0.140625,603667
3668,6,0.140625,603668
3669,6,0.140625,603669
3670,6,0.1181640625,603670
3671,6,0.1181640625,603671
3672,6,0.140625,603672
3673,6,0.140625,603673
3674,6,0.1181640625,603674
3675,6,0.1181640625,603675
3676,6,0.1181640625,603676
3677,6,0.1650390625,603677
3678,6,0.09765625,603678
3679,6,0.1181640625,603679
3680,6,0.19140625,603680
3681,6,0.140625,603681
3682,6,0.1181640625,603682
3683,6,0.140625,603683
3684,6,0.0791015625,603684
3685,6,0.09765625,603685
3686,6,0.0791015625,603686
3687,6,0.1650390625,603687
3688,6,0.19140625,603688
3689,6,0.1650390625,603689
3690,6,0.1181640625,603690
3691,6,0.1181640625,603691
3692,6,0.1650390625,603692
3693,6,0.3525390625,603693
3694,6,0.390625,603694
3695,6,0.25,603695
3696,6,0.140625,603696
3697,6,0.2197265625,603697
3698,6,0.25,603698
3699,6,0.2822265625,603699
3700,6,0.2822265625,603700
3701,6,0.25,603701
3702,6,0.2197265625,603702
3703,6,0.2197265625,603703
3704,6,0.2822265625,603704
3705,6,0.31640625,603705
3706,6,0.31640625,603706
3707,6,0.2822265625,603707
3708,6,0.4306640625,603708
3709,6,0.2197265625,603709
3710,6,0.2197265625,603710
3711,6,0.25,603711
3712,6,0.2197265625,603712
3713,6,0.25,603713
3714,6,0.2197265625,603714
3715,6,0.2822265625,603715
3716,6,0.0791015625,603716
3717,6,0.2822265625,603717
3718,6,0.25,603718
3719,6,0.47265625,603719
3720,6,0.5625,603720
3721,6,0.6103515625,603721
3722,6,0.6103515625,603722
3723,6,0.4306640625,603723
3724,6,0.25,603724
3725,6,0.25,603725
3727,6,0.25,603727
3728,6,0.25,603728
3729,6,0.2197265625,603729
3730,6,0.2822265625,603730
3731,6,0.2822265625,603731
3733,6,0.1181640625,603733
3734,6,0.31640625,603734
3735,6,0.47265625,603735
3736,6,0.31640625,603736
3737,6,0.2822265625,603737
3738,6,0.2822265625,603738
3739,6,0.2822265625,603739
3740,6,0.25,603740
3741,6,0.2822265625,603741
3742,6,0.2822265625,603742
3743,6,0.2822265625,603743
3744,6,0.2822265625,603744
3745,6,0.2822265625,603745
3746,6,0.2822265625,603746
3747,6,0.2822265625,603747
3748,6,0.25,603748
3749,6,0.140625,603749
3750,6,0.140625,603750
3751,6,0.31640625,603751
3752,6,0.25,603752
3753,6,0.19140625,603753
3754,6,0.19140625,603754
3755,6,0.25,603755
3756,6,0.2197265625,603756
3757,6,0.3525390625,603757
3758,6,0.2822265625,603758
3759,6,0.25,603759
3760,6,0.1181640625,603760
3761,6,0.19140625,603761
3762,6,0.25,603762
3763,6,0.31640625,603763
3764,6,0.31640625,603764
3765,6,0.31640625,603765
3766,6,0.25,603766
3767,6,0.31640625,603767
3768,6,0.3525390625,603768
3769,6,0.2822265625,603769
3770,6,0.2822265625,603770
3771,6,0.3525390625,603771
3772,6,0.3525390625,603772
3773,6,0.3525390625,603773
3775,6,0.2822265625,603775
3776,6,0.31640625,603776
3777,6,0.2822265625,603777
3778,6,0.2822265625,603778
3779,6,0.2822265625,603779
3780,6,0.25,603780
3781,6,0.25,603781
3782,6,0.25,603782
3783,6,0.2197265625,603783
3784,6,0.25,603784
3785,6,0.2822265625,603785
3786,6,0.2822265625,603786
3787,6,0.4306640625,603787
3788,6,0.2197265625,603788
3789,6,0.1650390625,603789
3790,6,0.3525390625,603790
3791,6,0.47265625,603791
3792,6,0.4306640625,603792
3793,6,0.4306640625,603793
3794,6,0.2822265625,603794
3795,6,0.66015625,603795
3796,6,0,603796
3797,6,0.25,603797
3798,6,0.25,603798
3799,6,0.25,603799
3800,6,0.25,603800
3801,6,0.25,603801
3802,6,0.25,603802
3803,6,0.19140625,603803
3804,6,0.25,603804
3805,6,0.31640625,603805
3806,6,0,603806
3807,6,0.4306640625,603807
3808,6,0.4306640625,603808
3809,6,0.4306640625,603809
3810,6,0.47265625,603810
3811,6,0.47265625,603811
3812,6,0.47265625,603812
3813,6,0.3525390625,603813
3814,6,0.3525390625,603814
3815,6,0.25,603815
3816,6,0.390625,603816
3817,6,0,603817
3818,6,0.5166015625,603818
3819,6,0.6103515625,603819
3820,6,0.6103515625,603820
3821,6,0,603821
3822,6,0,603822
3823,6,0.4306640625,603823
3824,6,0.390625,603824
3825,6,0.390625,603825
3826,6,0.390625,603826
3827,6,0.390625,603827
3828,6,0.4306640625,603828
3829,6,0.47265625,603829
3830,6,0.4306640625,603830
3831,6,0.5625,603831
3832,6,0.390625,603832
3833,6,1,603833
3834,6,0.2197265625,603834
3835,6,0,603835
3836,6,0.140625,603836
3837,6,0.140625,603837
3838,6,0.2822265625,603838
3839,6,0.31640625,603839
3840,6,0.31640625,603840
3841,6,0.31640625,603841
3842,6,0.2822265625,603842
3843,6,0.390625,603843
3844,6,0.5166015625,603844
3845,6,0.4306640625,603845
3846,6,0.4306640625,603846
3847,6,0.390625,603847
3848,6,0.3525390625,603848
3849,6,0.3525390625,603849
3850,6,0.3525390625,603850
3851,6,0.390625,603851
3852,6,0.25,603852
3853,6,0.3525390625,603853
3854,6,0.390625,603854
3855,6,0.140625,603855
3856,6,0.140625,603856
3857,6,0.140625,603857
3858,6,0.31640625,603858
3859,6,0.765625,603859
3860,6,0.765625,603860
3861,6,0.87890625,603861
3862,6,0.87890625,603862
3863,6,0.0625,603863
3864,6,0.31640625,603864
3865,6,0.2197265625,603865
3866,6,0.140625,603866
3867,6,0.0244140625,603867
3868,6,0.1650390625,603868
3869,6,0.140625,603869
3870,6,0.140625,603870
3871,6,0.140625,603871
3872,6,0.1650390625,603872
3873,6,0.1650390625,603873
3874,6,0.2822265625,603874
3875,6,0.2822265625,603875
3876,6,0.1650390625,603876
3877,6,0.1650390625,603877
3878,6,0.3525390625,603878
3879,6,0.1650390625,603879
3880,6,0.140625,603880
3947,6,0.09765625,603947
